Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units","Bulk GTIN"
Denver,Weekly,"2022-10-30 00:00:00",Organic,1.613674271,22074.95,14840.31,525.60,0.00,2704.01,,,,4005.03
Denver,Weekly,"2022-10-23 00:00:00",Organic,1.616211537,22090.79,14513.76,581.16,0.00,2855.08,,,,4140.79
Denver,Weekly,"2022-10-16 00:00:00",Organic,1.742983720,24413.00,15827.88,542.97,0.00,2623.03,,,,5419.12
Denver,Weekly,"2022-10-09 00:00:00",Organic,2.060407822,22297.98,9341.53,477.02,0.00,3036.60,,,,9442.83
Detroit,Weekly,"2022-11-06 00:00:00",Organic,1.627276351,14309.74,256.89,2165.21,0.00,7675.45,,,,4212.20
Detroit,Weekly,"2022-10-30 00:00:00",Organic,1.651493004,18265.14,306.42,2129.55,0.00,10457.28,,,,5371.89
Detroit,Weekly,"2022-10-23 00:00:00",Organic,1.683118797,13761.98,294.40,1941.78,0.00,7894.87,,,,3630.93
Detroit,Weekly,"2022-10-16 00:00:00",Organic,1.504335628,17073.77,234.15,1561.70,0.00,10214.50,,,,5063.42
Detroit,Weekly,"2022-10-09 00:00:00",Organic,1.638513153,15640.26,119.16,1300.83,0.00,9181.62,,,,5038.64
"Grand Rapids",Weekly,"2022-11-06 00:00:00",Organic,1.563234825,6479.44,6.00,707.64,0.00,5765.80,,,,0.00
"Grand Rapids",Weekly,"2022-10-30 00:00:00",Organic,1.571454087,6999.27,4.80,661.28,0.00,6333.20,,,,0.00
"Grand Rapids",Weekly,"2022-10-23 00:00:00",Organic,1.600539974,6339.91,12.28,607.26,0.00,5720.37,,,,0.00
"Grand Rapids",Weekly,"2022-10-16 00:00:00",Organic,1.374364846,7292.47,23.63,520.64,0.00,6748.20,,,,0.00
"Grand Rapids",Weekly,"2022-10-09 00:00:00",Organic,1.482373591,6637.95,16.67,906.81,0.00,5714.47,,,,0.00
"Great Lakes",Weekly,"2022-11-06 00:00:00",Organic,1.646943739,119189.98,2168.00,12120.07,0.00,58909.43,,,,45992.47
"Great Lakes",Weekly,"2022-10-30 00:00:00",Organic,1.686091312,131515.07,2318.95,14217.39,0.00,62851.16,,,,52127.57
"Great Lakes",Weekly,"2022-10-23 00:00:00",Organic,1.696967195,122827.97,3961.49,15197.89,0.00,54935.37,,,,48733.22
"Great Lakes",Weekly,"2022-10-16 00:00:00",Organic,1.640723345,130763.22,2631.43,13470.13,0.00,65785.17,,,,48876.50
"Great Lakes",Weekly,"2022-10-09 00:00:00",Organic,1.664017480,126062.00,2134.75,12449.53,0.00,66349.00,,,,45128.73
Harrisburg/Scranton,Weekly,"2022-11-06 00:00:00",Organic,1.561251393,13135.83,276.42,483.11,0.00,12360.57,,,,15.74
Harrisburg/Scranton,Weekly,"2022-10-30 00:00:00",Organic,1.531387538,12757.71,230.97,505.32,0.00,12021.41,,,,0.00
Harrisburg/Scranton,Weekly,"2022-10-23 00:00:00",Organic,1.522236955,13119.80,311.51,422.47,0.00,12374.51,,,,11.31
Harrisburg/Scranton,Weekly,"2022-10-16 00:00:00",Organic,1.575432137,12954.61,530.35,387.20,0.00,12001.57,,,,35.49
Harrisburg/Scranton,Weekly,"2022-10-09 00:00:00",Organic,1.625433232,12960.42,803.54,422.14,0.00,11724.46,,,,10.28
Hartford/Springfield,Weekly,"2022-11-06 00:00:00",Organic,2.007317802,14515.89,446.91,3751.23,12.27,10279.97,,,,25.52
Hartford/Springfield,Weekly,"2022-10-30 00:00:00",Organic,1.954193955,13080.32,499.33,3131.75,0.00,9416.15,,,,33.10
Hartford/Springfield,Weekly,"2022-10-23 00:00:00",Organic,1.965352787,14260.31,439.02,3719.91,0.00,10070.13,,,,31.25
Hartford/Springfield,Weekly,"2022-10-16 00:00:00",Organic,1.748620471,16387.47,375.61,4844.77,2.23,11141.08,,,,23.79
Hartford/Springfield,Weekly,"2022-10-09 00:00:00",Organic,1.719016744,19497.30,671.14,3786.94,0.00,14989.99,,,,49.22
Houston,Weekly,"2022-11-06 00:00:00",Organic,1.336013270,20323.56,12448.05,43.78,0.00,6900.99,,,,930.73
Houston,Weekly,"2022-10-30 00:00:00",Organic,1.368464694,17242.65,11838.92,21.66,0.00,4849.03,,,,533.03
Houston,Weekly,"2022-10-23 00:00:00",Organic,1.355629648,18840.60,12445.95,12.04,0.00,5773.16,,,,609.44
Houston,Weekly,"2022-10-16 00:00:00",Organic,1.442663348,19383.20,12789.73,26.48,0.00,5820.81,,,,746.19
Houston,Weekly,"2022-10-09 00:00:00",Organic,1.369365263,19003.53,8868.71,36.12,0.00,7391.48,,,,2707.24
Indianapolis,Weekly,"2022-11-06 00:00:00",Organic,1.554989463,7974.31,87.43,742.35,0.00,3473.43,,,,3671.10
Indianapolis,Weekly,"2022-10-30 00:00:00",Organic,1.650017735,8894.00,171.79,1235.98,0.00,3309.72,,,,4176.49
Indianapolis,Weekly,"2022-10-23 00:00:00",Organic,1.664579786,8164.44,163.70,1589.86,0.00,2987.85,,,,3423.02
Indianapolis,Weekly,"2022-10-16 00:00:00",Organic,1.625329122,7573.98,134.24,1107.05,0.00,3429.89,,,,2902.80
Indianapolis,Weekly,"2022-10-09 00:00:00",Organic,1.661923456,8264.76,135.11,959.55,0.00,3682.92,,,,3487.18
Jacksonville,Weekly,"2022-11-06 00:00:00",Organic,0.931656343,24299.57,89.28,133.40,0.00,24013.28,,,,63.60
Jacksonville,Weekly,"2022-10-30 00:00:00",Organic,0.845654786,24512.99,74.72,159.95,0.00,23525.33,,,,752.98
Jacksonville,Weekly,"2022-10-23 00:00:00",Organic,0.878386339,29628.90,84.05,116.80,0.00,25821.99,,,,3606.06
Jacksonville,Weekly,"2022-10-16 00:00:00",Organic,0.901197497,24354.31,86.58,122.76,0.00,23700.87,,,,444.10
Jacksonville,Weekly,"2022-10-09 00:00:00",Organic,0.936061221,24525.07,97.61,117.09,1.65,24261.81,,,,46.91
"Las Vegas",Weekly,"2022-11-06 00:00:00",Organic,1.669963389,10973.44,892.95,163.10,0.00,3522.23,,,,6395.16
"Las Vegas",Weekly,"2022-10-30 00:00:00",Organic,1.778954313,10396.79,789.08,184.84,0.00,3075.45,,,,6347.42
"Las Vegas",Weekly,"2022-10-23 00:00:00",Organic,1.665663496,12021.82,851.49,141.89,0.00,3837.23,,,,7191.21
"Las Vegas",Weekly,"2022-10-16 00:00:00",Organic,1.721137003,11539.74,898.49,231.77,0.00,3203.16,,,,7206.32
"Las Vegas",Weekly,"2022-10-09 00:00:00",Organic,1.795884997,10604.27,897.25,164.86,0.00,2909.81,,,,6632.34
"Los Angeles",Weekly,"2022-11-06 00:00:00",Organic,1.718199420,124292.68,8167.19,1086.33,0.00,54997.02,,,,60042.14
"Los Angeles",Weekly,"2022-10-30 00:00:00",Organic,1.719274416,111367.40,6420.09,763.28,0.00,54206.06,,,,49977.98
"Los Angeles",Weekly,"2022-10-23 00:00:00",Organic,1.735330112,118442.14,5503.20,753.94,0.00,59423.75,,,,52761.25
"Los Angeles",Weekly,"2022-10-16 00:00:00",Organic,1.861458501,114911.08,6224.25,761.68,0.00,56422.04,,,,51503.12
"Los Angeles",Weekly,"2022-10-09 00:00:00",Organic,1.888169252,104156.49,6425.90,706.19,0.00,50390.22,,,,46634.17
Louisville,Weekly,"2022-11-06 00:00:00",Organic,1.744733256,4499.67,10.39,628.16,0.00,1118.38,,,,2742.73
Louisville,Weekly,"2022-10-30 00:00:00",Organic,1.790004682,5984.43,14.18,842.35,0.00,1112.91,,,,4014.99
Louisville,Weekly,"2022-10-23 00:00:00",Organic,1.771566754,5571.19,9.45,1175.17,0.00,1240.40,,,,3146.16
Louisville,Weekly,"2022-10-16 00:00:00",Organic,1.790205423,5273.73,4.95,1359.87,0.00,1028.27,,,,2880.63
Louisville,Weekly,"2022-10-09 00:00:00",Organic,1.782942286,5547.30,2.12,863.64,0.00,1143.73,,,,3537.82
"Miami/Ft. Lauderdale",Weekly,"2022-11-06 00:00:00",Organic,0.955020510,96486.30,382.14,1.14,0.00,78665.71,,,,17437.30
"Miami/Ft. Lauderdale",Weekly,"2022-10-30 00:00:00",Organic,0.938361605,96765.79,318.33,0.00,0.00,92422.56,,,,4024.90
"Miami/Ft. Lauderdale",Weekly,"2022-10-23 00:00:00",Organic,0.964475858,88814.93,343.94,0.00,0.00,71150.95,,,,17320.03
"Miami/Ft. Lauderdale",Weekly,"2022-10-16 00:00:00",Organic,1.124446480,72762.42,341.77,0.00,0.00,46091.27,,,,26329.37
"Miami/Ft. Lauderdale",Weekly,"2022-10-09 00:00:00",Organic,1.164957787,60965.86,329.76,1.15,0.00,42228.94,,,,18406.02
Midsouth,Weekly,"2022-11-06 00:00:00",Organic,1.478287172,219479.76,1400.58,14155.68,62.74,169118.24,,,,34742.51
Midsouth,Weekly,"2022-10-30 00:00:00",Organic,1.612206597,205969.96,1485.17,16088.95,40.26,147226.58,,,,41129.00
Midsouth,Weekly,"2022-10-23 00:00:00",Organic,1.677173876,194077.04,1375.34,18931.18,38.66,136017.81,,,,37714.05
Midsouth,Weekly,"2022-10-16 00:00:00",Organic,1.696969113,196705.75,1491.50,20092.09,34.62,138919.09,,,,36168.45
Midsouth,Weekly,"2022-10-09 00:00:00",Organic,1.634771340,221551.26,1146.34,16573.47,54.77,158048.40,,,,45728.29
Nashville,Weekly,"2022-11-06 00:00:00",Organic,1.858352924,12125.34,87.96,1336.12,0.00,4709.48,,,,5991.77
Nashville,Weekly,"2022-10-30 00:00:00",Organic,1.860116798,14852.99,88.85,1899.99,0.00,4410.04,,,,8454.11
Nashville,Weekly,"2022-10-23 00:00:00",Organic,1.894358324,14917.82,67.17,2516.20,0.00,3909.67,,,,8424.78
Nashville,Weekly,"2022-10-16 00:00:00",Organic,1.874367617,13830.50,69.75,2790.41,0.00,4728.97,,,,6241.37
Nashville,Weekly,"2022-10-09 00:00:00",Organic,1.854992764,15491.05,43.37,2029.62,0.00,5031.00,,,,8387.05
"Northern New England",Weekly,"2022-11-06 00:00:00",Organic,2.114982436,11831.31,30.90,272.53,0.00,10356.44,,,,1171.44
"Northern New England",Weekly,"2022-10-30 00:00:00",Organic,2.137362610,13593.87,33.96,323.28,0.00,11643.48,,,,1593.15
"Northern New England",Weekly,"2022-10-23 00:00:00",Organic,2.124702962,13203.71,33.36,310.61,0.00,11434.53,,,,1425.21
"Northern New England",Weekly,"2022-10-16 00:00:00",Organic,2.118874090,14354.42,43.68,385.51,0.00,12346.67,,,,1578.55
"Northern New England",Weekly,"2022-10-09 00:00:00",Organic,2.142577635,14754.30,73.74,324.83,0.00,12671.61,,,,1684.11
"New Orleans/Mobile",Weekly,"2022-11-06 00:00:00",Organic,1.671281810,3436.14,153.97,6.74,0.00,2787.46,,,,487.97
"New Orleans/Mobile",Weekly,"2022-10-30 00:00:00",Organic,1.122586182,8020.18,102.89,6.72,0.00,3419.16,,,,4491.40
"New Orleans/Mobile",Weekly,"2022-10-23 00:00:00",Organic,1.304510271,4908.97,92.74,17.90,0.00,2761.91,,,,2036.42
"New Orleans/Mobile",Weekly,"2022-10-16 00:00:00",Organic,1.656925890,3495.63,131.57,28.94,0.00,2337.92,,,,997.20
"New Orleans/Mobile",Weekly,"2022-10-09 00:00:00",Organic,1.449013054,4665.01,80.95,20.24,0.00,4325.27,,,,238.55
"New York",Weekly,"2022-11-06 00:00:00",Organic,1.891109999,77440.98,6360.30,2211.72,0.00,59926.93,,,,8942.03
"New York",Weekly,"2022-10-30 00:00:00",Organic,1.823838803,76779.64,5669.39,1770.93,6.27,61850.51,,,,7482.55
"New York",Weekly,"2022-10-23 00:00:00",Organic,1.861799300,77647.85,6432.51,1700.14,3.14,61705.17,,,,7806.88
"New York",Weekly,"2022-10-16 00:00:00",Organic,1.817405931,91143.75,8747.55,2020.07,0.00,70885.98,,,,9490.15
"New York",Weekly,"2022-10-09 00:00:00",Organic,1.688071812,100377.84,8168.38,2111.15,7.85,81978.23,,,,8112.23
Northeast,Weekly,"2022-11-06 00:00:00",Organic,1.826376739,211446.98,10723.82,10705.83,14.02,174560.74,,,,15442.57
Northeast,Weekly,"2022-10-30 00:00:00",Organic,1.807013750,210523.37,9966.36,9439.38,6.31,176736.05,,,,14375.27
Northeast,Weekly,"2022-10-23 00:00:00",Organic,1.832040307,213563.22,11134.45,10314.79,3.16,176690.00,,,,15420.83
Northeast,Weekly,"2022-10-16 00:00:00",Organic,1.791920593,236310.48,14087.71,11990.44,2.26,192137.90,,,,18092.16
Northeast,Weekly,"2022-10-09 00:00:00",Organic,1.724120130,259900.67,15302.95,10671.86,7.89,217539.15,,,,16378.82
Orlando,Weekly,"2022-11-06 00:00:00",Organic,1.009903290,52775.33,285.54,0.00,0.00,46418.97,,,,6070.82
Orlando,Weekly,"2022-10-30 00:00:00",Organic,0.965922093,54032.39,268.13,0.00,0.00,49625.03,,,,4139.23
Orlando,Weekly,"2022-10-23 00:00:00",Organic,0.965575632,50970.61,271.59,0.00,0.00,39074.23,,,,11624.79
Orlando,Weekly,"2022-10-16 00:00:00",Organic,1.066778154,34955.63,276.04,0.00,0.00,20661.85,,,,14017.75
Orlando,Weekly,"2022-10-09 00:00:00",Organic,1.159099262,28622.57,294.75,0.00,0.00,18075.13,,,,10252.69
Peoria/Springfield,Weekly,"2022-11-06 00:00:00",Organic,1.590386433,3151.20,0.00,377.92,0.00,2049.03,,,,724.24
Peoria/Springfield,Weekly,"2022-10-30 00:00:00",Organic,1.737275494,3330.65,5.67,522.67,0.00,1892.10,,,,910.21
Peoria/Springfield,Weekly,"2022-10-23 00:00:00",Organic,1.665699348,2939.16,7.56,472.96,0.00,1780.11,,,,678.53
Peoria/Springfield,Weekly,"2022-10-16 00:00:00",Organic,1.656505327,3231.46,2.84,430.89,0.00,1776.03,,,,1021.71
Peoria/Springfield,Weekly,"2022-10-09 00:00:00",Organic,1.731075346,3140.53,0.00,358.48,0.00,1980.55,,,,801.50
Philadelphia,Weekly,"2022-11-06 00:00:00",Organic,1.720804083,22568.97,1304.83,989.21,0.00,17031.98,,,,3242.95
Philadelphia,Weekly,"2022-10-30 00:00:00",Organic,1.718625083,23005.06,1339.06,935.39,0.00,17269.98,,,,3460.63
Philadelphia,Weekly,"2022-10-23 00:00:00",Organic,1.760300961,24132.74,1458.48,998.60,0.00,17744.80,,,,3930.86
Philadelphia,Weekly,"2022-10-16 00:00:00",Organic,1.772321292,24848.41,1575.95,1034.09,0.00,17994.83,,,,4243.55
Philadelphia,Weekly,"2022-10-09 00:00:00",Organic,1.847168860,27495.45,2594.30,949.58,0.00,19875.40,,,,4076.16
Phoenix/Tucson,Weekly,"2022-11-06 00:00:00",Organic,1.518053562,26175.78,2424.03,507.75,0.00,11951.10,,,,11292.89
Phoenix/Tucson,Weekly,"2022-10-30 00:00:00",Organic,1.574867651,26552.45,1902.81,409.34,0.00,12205.20,,,,12035.10
Phoenix/Tucson,Weekly,"2022-10-23 00:00:00",Organic,1.599265301,26112.85,2033.42,410.70,0.00,11215.71,,,,12453.02
Phoenix/Tucson,Weekly,"2022-10-16 00:00:00",Organic,1.589540132,27498.68,2123.10,500.43,0.00,12062.40,,,,12812.76
Phoenix/Tucson,Weekly,"2022-10-09 00:00:00",Organic,1.563314013,24324.10,2402.65,397.42,0.00,11890.86,,,,9633.17
Pittsburgh,Weekly,"2022-11-06 00:00:00",Organic,1.626236218,7240.82,681.58,1.41,0.00,5484.53,,,,1073.30
Pittsburgh,Weekly,"2022-10-30 00:00:00",Organic,1.550073108,6615.38,549.26,2.84,0.00,5463.32,,,,599.96
Pittsburgh,Weekly,"2022-10-23 00:00:00",Organic,1.646576682,6677.89,705.35,0.00,0.00,5100.66,,,,871.88
Pittsburgh,Weekly,"2022-10-16 00:00:00",Organic,1.664619614,7132.19,721.56,7.09,0.00,5251.24,,,,1152.29
Pittsburgh,Weekly,"2022-10-09 00:00:00",Organic,1.574974419,6312.28,551.92,0.00,0.00,4743.53,,,,1016.84
Plains,Weekly,"2022-11-06 00:00:00",Organic,1.564098683,43890.93,13467.93,2397.78,0.00,25918.33,,,,2106.90
Plains,Weekly,"2022-10-30 00:00:00",Organic,1.647454786,38179.63,13096.20,2528.44,0.00,20172.83,,,,2382.16
Plains,Weekly,"2022-10-23 00:00:00",Organic,1.683406977,41509.41,13809.16,5560.59,0.00,19886.06,,,,2253.60
Plains,Weekly,"2022-10-16 00:00:00",Organic,1.721937701,47158.10,14697.59,10923.54,0.00,19106.53,,,,2430.45
Plains,Weekly,"2022-10-09 00:00:00",Organic,1.691947986,44381.28,13118.43,4074.15,0.00,23462.47,,,,3726.23
Portland,Weekly,"2022-11-06 00:00:00",Organic,1.889776352,29233.19,46.48,6232.65,0.00,2753.89,,,,20200.18
Portland,Weekly,"2022-10-30 00:00:00",Organic,1.952351711,27184.93,10.71,5802.35,0.00,2556.62,,,,18815.25
Portland,Weekly,"2022-10-23 00:00:00",Organic,1.960410874,27401.11,51.87,4734.00,0.00,2631.04,,,,19984.20
Portland,Weekly,"2022-10-16 00:00:00",Organic,1.963043060,29058.45,102.19,5913.33,0.00,2362.50,,,,20680.43
Portland,Weekly,"2022-10-09 00:00:00",Organic,1.950915298,30797.30,25.50,6142.32,0.00,2933.04,,,,21696.44
Providence,Weekly,"2022-11-06 00:00:00",Organic,1.721624479,3944.49,6.94,35.60,0.00,3901.94,,,,0.00
Providence,Weekly,"2022-10-30 00:00:00",Organic,1.771542231,3525.06,16.38,16.38,0.00,3492.30,,,,0.00
Providence,Weekly,"2022-10-23 00:00:00",Organic,1.699641509,3925.87,24.55,8.18,0.00,3893.14,,,,0.00
Providence,Weekly,"2022-10-16 00:00:00",Organic,1.755540750,4060.78,104.61,28.62,0.00,3927.55,,,,0.00
Providence,Weekly,"2022-10-09 00:00:00",Organic,1.526369271,5752.79,32.72,20.37,0.00,5699.70,,,,0.00
Raleigh/Greensboro,Weekly,"2022-11-06 00:00:00",Organic,1.386082211,29399.81,416.60,1328.64,25.57,26669.46,,,,959.54
Raleigh/Greensboro,Weekly,"2022-10-30 00:00:00",Organic,1.667068665,23674.12,414.50,1585.53,19.18,20680.66,,,,974.26
Raleigh/Greensboro,Weekly,"2022-10-23 00:00:00",Organic,1.709109036,21641.26,446.07,1601.84,17.05,18753.50,,,,822.79
Raleigh/Greensboro,Weekly,"2022-10-16 00:00:00",Organic,1.660240623,23883.93,462.76,1630.34,9.60,20719.73,,,,1061.51
Raleigh/Greensboro,Weekly,"2022-10-09 00:00:00",Organic,1.631320892,25425.66,379.01,1583.19,13.87,20102.15,,,,3347.44
Richmond/Norfolk,Weekly,"2022-11-06 00:00:00",Organic,1.314354734,21329.61,23.19,861.87,0.00,17611.46,,,,2833.09
Richmond/Norfolk,Weekly,"2022-10-30 00:00:00",Organic,1.386931233,20856.45,17.64,1104.44,0.00,16431.74,,,,3302.63
Richmond/Norfolk,Weekly,"2022-10-23 00:00:00",Organic,1.520590184,17848.63,22.69,1455.02,2.14,13637.10,,,,2731.69
Richmond/Norfolk,Weekly,"2022-10-16 00:00:00",Organic,1.539363218,17578.43,24.64,1488.71,0.00,13127.27,,,,2937.81
Richmond/Norfolk,Weekly,"2022-10-09 00:00:00",Organic,1.409437793,22969.46,4.29,1214.73,2.14,18674.94,,,,3073.36
Roanoke,Weekly,"2022-11-06 00:00:00",Organic,1.413789379,9054.39,8.51,915.15,0.00,5844.90,,,,2285.84
Roanoke,Weekly,"2022-10-30 00:00:00",Organic,1.592729033,7770.86,26.77,814.08,0.00,4490.89,,,,2439.13
Roanoke,Weekly,"2022-10-23 00:00:00",Organic,1.599761263,8246.78,9.03,1343.85,0.00,4559.08,,,,2334.81
Roanoke,Weekly,"2022-10-16 00:00:00",Organic,1.609512344,8620.29,7.25,1251.33,0.00,4952.53,,,,2409.18
Roanoke,Weekly,"2022-10-09 00:00:00",Organic,1.574971943,8859.09,4.73,965.17,0.00,5160.96,,,,2728.24
Sacramento,Weekly,"2022-11-06 00:00:00",Organic,1.905665021,16021.25,2552.26,1194.29,1.24,9656.41,,,,2617.05
Sacramento,Weekly,"2022-10-30 00:00:00",Organic,1.867616905,14975.78,1894.82,1036.98,0.00,9327.61,,,,2716.36
Sacramento,Weekly,"2022-10-23 00:00:00",Organic,1.929833429,17173.29,2667.76,1329.73,0.00,9944.47,,,,3231.33
Sacramento,Weekly,"2022-10-16 00:00:00",Organic,1.862270691,18592.37,2842.36,1957.45,0.00,10657.00,,,,3135.56
Sacramento,Weekly,"2022-10-09 00:00:00",Organic,1.816198372,21294.78,1602.97,2116.16,0.00,14724.45,,,,2851.20
"San Diego",Weekly,"2022-11-06 00:00:00",Organic,2.048371942,24774.43,2243.34,582.85,0.00,6316.93,,,,15631.32
"San Diego",Weekly,"2022-10-30 00:00:00",Organic,2.103474199,18735.52,1465.08,306.15,0.00,6016.24,,,,10948.05
"San Diego",Weekly,"2022-10-23 00:00:00",Organic,2.125146273,21048.59,1372.71,325.80,0.00,6397.65,,,,12952.42
"San Diego",Weekly,"2022-10-16 00:00:00",Organic,2.143946735,19178.67,1278.78,379.13,0.00,6053.91,,,,11466.85
"San Diego",Weekly,"2022-10-09 00:00:00",Organic,2.088874353,18072.32,1215.03,275.62,0.00,6276.24,,,,10305.44
"San Francisco",Weekly,"2022-11-06 00:00:00",Organic,2.064101453,55185.00,3738.45,1584.40,0.00,33480.80,,,,16381.35
"San Francisco",Weekly,"2022-10-30 00:00:00",Organic,2.089865587,52818.95,3669.26,1739.32,0.00,31221.67,,,,16188.71
"San Francisco",Weekly,"2022-10-23 00:00:00",Organic,2.127252852,56088.80,3705.00,2116.42,0.00,31979.22,,,,18288.16
"San Francisco",Weekly,"2022-10-16 00:00:00",Organic,2.052404674,60517.83,3704.61,2862.96,0.00,37708.20,,,,16242.06
"San Francisco",Weekly,"2022-10-09 00:00:00",Organic,2.169866751,56567.51,2480.40,3513.17,0.00,33478.95,,,,17094.99
Seattle,Weekly,"2022-11-06 00:00:00",Organic,2.075232181,62070.62,465.38,10582.44,6.73,4599.66,,,,46416.41
Seattle,Weekly,"2022-10-30 00:00:00",Organic,2.447386311,43780.32,440.06,7738.91,3.36,4474.97,,,,31123.01
Seattle,Weekly,"2022-10-23 00:00:00",Organic,2.398091135,41713.17,536.29,6031.49,4.48,4834.46,,,,30306.44
Seattle,Weekly,"2022-10-16 00:00:00",Organic,2.410457001,47898.56,525.49,6794.15,0.00,4764.51,,,,35814.41
Seattle,Weekly,"2022-10-09 00:00:00",Organic,2.334601072,50481.91,691.93,6677.18,4.48,5300.79,,,,37807.51
"South Carolina",Weekly,"2022-11-06 00:00:00",Organic,1.166428567,40954.17,640.57,1540.68,13.88,36578.72,,,,2180.32
"South Carolina",Weekly,"2022-10-30 00:00:00",Organic,1.246677431,36349.82,606.80,1664.13,5.78,31584.53,,,,2488.58
"South Carolina",Weekly,"2022-10-23 00:00:00",Organic,1.253164415,36248.18,576.09,1715.95,4.62,31824.26,,,,2127.24
"South Carolina",Weekly,"2022-10-16 00:00:00",Organic,1.374537781,31989.75,663.48,1869.46,3.47,27127.35,,,,2326.00
"South Carolina",Weekly,"2022-10-09 00:00:00",Organic,1.337585717,35893.05,593.93,1357.44,5.78,30781.49,,,,3154.40
"South Central",Weekly,"2022-11-06 00:00:00",Organic,1.300608386,119999.38,28627.63,3314.31,0.00,73939.87,,,,14117.57
"South Central",Weekly,"2022-10-30 00:00:00",Organic,1.301513881,101450.94,26793.17,2469.68,0.00,57379.02,,,,14809.07
"South Central",Weekly,"2022-10-23 00:00:00",Organic,1.282408258,112387.87,28469.48,2176.84,0.00,64560.21,,,,17181.35
"South Central",Weekly,"2022-10-16 00:00:00",Organic,1.302195312,123622.38,28729.55,2660.81,0.00,69262.49,,,,22969.54
"South Central",Weekly,"2022-10-09 00:00:00",Organic,1.371921912,128459.61,21841.64,2757.81,445.62,77569.01,,,,25845.54
Southeast,Weekly,"2022-11-06 00:00:00",Organic,1.033256592,386066.96,2216.22,8575.48,14.38,321815.55,,,,53445.35
Southeast,Weekly,"2022-10-30 00:00:00",Organic,1.014002034,396252.74,2005.40,9424.78,6.91,341918.12,,,,42897.53
Southeast,Weekly,"2022-10-23 00:00:00",Organic,1.025253186,382872.77,1884.78,8857.64,7.81,296403.03,,,,75719.50
Southeast,Weekly,"2022-10-16 00:00:00",Organic,1.121053808,325978.52,2045.37,9372.83,6.62,227293.18,,,,87260.52
Southeast,Weekly,"2022-10-09 00:00:00",Organic,1.151112453,318351.07,2001.47,6189.21,7.70,243639.76,,,,66512.93
Spokane,Weekly,"2022-11-06 00:00:00",Organic,2.183533726,3392.09,63.12,547.58,0.00,826.88,,,,1954.51
Spokane,Weekly,"2022-10-30 00:00:00",Organic,2.164013793,3083.50,72.73,661.41,0.00,647.33,,,,1702.03
Spokane,Weekly,"2022-10-23 00:00:00",Organic,2.206289743,3283.58,41.43,497.18,0.00,760.73,,,,1984.25
Spokane,Weekly,"2022-10-16 00:00:00",Organic,2.317851631,3800.05,68.59,625.83,0.00,665.83,,,,2439.80
Spokane,Weekly,"2022-10-09 00:00:00",Organic,2.281649979,4109.63,91.79,623.84,0.00,802.46,,,,2591.54
"St. Louis",Weekly,"2022-11-06 00:00:00",Organic,2.054628270,5500.91,807.36,608.83,0.00,2381.14,,,,1703.58
"St. Louis",Weekly,"2022-10-30 00:00:00",Organic,2.169073353,5341.13,708.07,633.15,0.00,2011.41,,,,1988.51
"St. Louis",Weekly,"2022-10-23 00:00:00",Organic,2.122281792,4846.21,823.03,552.46,0.00,1912.18,,,,1558.54
"St. Louis",Weekly,"2022-10-16 00:00:00",Organic,2.245663574,4654.30,831.51,516.66,0.00,1516.99,,,,1789.14
"St. Louis",Weekly,"2022-10-09 00:00:00",Organic,2.272190725,6570.72,942.16,586.01,0.00,2070.73,,,,2971.82
Syracuse,Weekly,"2022-11-06 00:00:00",Organic,1.516320793,4009.62,107.48,93.53,0.00,3753.69,,,,54.92
Syracuse,Weekly,"2022-10-30 00:00:00",Organic,1.605512792,3788.49,122.45,79.35,0.00,3480.10,,,,106.60
Syracuse,Weekly,"2022-10-23 00:00:00",Organic,1.598619782,3867.64,108.96,67.51,0.00,3607.21,,,,83.96
Syracuse,Weekly,"2022-10-16 00:00:00",Organic,1.512444166,4068.13,105.17,66.34,0.00,3803.00,,,,93.62
Syracuse,Weekly,"2022-10-09 00:00:00",Organic,1.519169970,4090.56,171.45,68.70,0.00,3745.00,,,,105.41
Tampa,Weekly,"2022-11-06 00:00:00",Organic,1.322106071,21593.06,336.30,0.00,0.00,15202.43,,,,6054.33
Tampa,Weekly,"2022-10-30 00:00:00",Organic,1.216129413,24720.80,309.00,0.00,0.00,18513.85,,,,5897.95
Tampa,Weekly,"2022-10-23 00:00:00",Organic,1.251204383,23272.90,229.60,0.00,0.00,12462.62,,,,10580.69
Tampa,Weekly,"2022-10-16 00:00:00",Organic,1.381149123,17739.86,261.45,0.00,0.00,5158.76,,,,12319.65
Tampa,Weekly,"2022-10-09 00:00:00",Organic,1.283108193,20506.26,256.95,0.00,0.00,12788.96,,,,7460.36
Toledo,Weekly,"2022-11-06 00:00:00",Organic,1.446207874,3479.72,41.19,348.30,0.00,1949.93,,,,1140.29
Toledo,Weekly,"2022-10-30 00:00:00",Organic,1.580080808,3664.14,87.71,492.71,0.00,1716.18,,,,1367.55
Toledo,Weekly,"2022-10-23 00:00:00",Organic,1.578758927,3302.96,42.13,616.59,0.00,1436.98,,,,1207.26
Toledo,Weekly,"2022-10-16 00:00:00",Organic,1.567946654,3733.08,55.88,370.30,0.00,1827.90,,,,1479.00
