Week Ending,Geography,Type,ASP,Total Bulk and Bags Units,4046 Units,4225 Units,4770 Units,TotalBagged Units,Bulk GTIN
2/16/2020,West,Organic,1.579492787,306774.73,11669.24,26688.85,866.47,83206.01,184344.17
2/23/2020,West,Organic,1.583847089,344721.48,13143.55,32362.36,1078.62,87132.27,211004.67
3/1/2020,West,Organic,1.779680471,275748.93,10495.57,21033.39,1621.83,71535.36,171062.78
3/8/2020,West,Organic,1.798023291,255535.76,10732.31,19117.14,1130.18,63933.04,160623.09
3/15/2020,West,Organic,1.839608768,326921.33,13140.8,30510.69,1353.24,71034.29,210882.3
3/22/2020,West,Organic,1.842424232,268562.44,11264.37,28542.36,1869.21,70493.53,156392.97
3/29/2020,West,Organic,1.90106281,224470.11,8707.98,25730.15,1612.35,54257.09,134162.55
4/5/2020,West,Organic,1.949144971,251498.44,24463.14,25749.32,1821.43,55571.1,143893.46
4/12/2020,West,Organic,2.031507628,242665.37,32951.15,26698.14,1034.7,46945.74,135035.64
4/19/2020,West,Organic,1.891606135,266363.26,33295.82,30725.95,1433.88,71925.01,128982.59
4/26/2020,West,Organic,1.891750301,257836.93,23748.64,34654.2,1531.65,67112.52,130789.92
5/3/2020,West,Organic,1.790679489,323694.2,19896.35,39309.75,1419.58,63483.69,199584.82
5/10/2020,West,Organic,1.794887719,347816.77,26554.84,47080.49,1230.83,69592.43,203358.18
5/17/2020,West,Organic,1.950835132,276051.91,20295.1,36774.51,1210.03,73597.14,144175.13
5/24/2020,West,Organic,1.956028717,274140.25,12998.73,32119.11,1421.67,77728.89,149871.85
5/31/2020,West,Organic,1.94486516,271723.87,14452.89,32455.59,1080.47,78549.07,145185.84
