Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units","Bulk GTIN"
"South Carolina",Weekly,"2020-08-09 00:00:00",Organic,1.565368404,26048.09,322.40,3092.70,31.08,14774.63,0.00,0.00,0.00,7827.29
"South Carolina",Weekly,"2020-08-16 00:00:00",Organic,1.570830581,27118.52,410.78,2697.49,36.05,15318.09,0.00,0.00,0.00,8656.10
"South Carolina",Weekly,"2020-08-23 00:00:00",Organic,1.553638027,24881.77,347.69,2764.54,25.31,14270.97,0.00,0.00,0.00,7473.26
"South Carolina",Weekly,"2020-08-30 00:00:00",Organic,1.523237231,23193.10,346.46,2544.53,45.76,13311.13,0.00,0.00,0.00,6945.22
"South Carolina",Weekly,"2020-09-06 00:00:00",Organic,1.542909663,22055.04,365.92,2417.39,40.22,12568.08,0.00,0.00,0.00,6663.43
"South Carolina",Weekly,"2020-09-13 00:00:00",Organic,1.497262011,20798.48,333.78,2233.49,58.22,11386.44,0.00,0.00,0.00,6786.56
"South Carolina",Weekly,"2020-09-20 00:00:00",Organic,1.446376741,24930.88,247.63,2250.97,52.00,14740.42,0.00,0.00,0.00,7639.86
"South Carolina",Weekly,"2020-09-27 00:00:00",Organic,1.482842654,23317.15,337.07,2299.12,51.50,14297.30,0.00,0.00,0.00,6332.16
"South Carolina",Weekly,"2020-10-04 00:00:00",Organic,1.545894939,23493.44,259.45,2485.23,36.70,13274.12,0.00,0.00,0.00,7437.95
"South Carolina",Weekly,"2020-10-11 00:00:00",Organic,1.532630182,23113.04,336.89,2165.18,32.09,13862.89,0.00,0.00,0.00,6715.99
"South Carolina",Weekly,"2020-10-18 00:00:00",Organic,1.492430502,21569.31,421.08,2352.23,67.43,13665.56,0.00,0.00,0.00,5063.00
"South Carolina",Weekly,"2020-10-25 00:00:00",Organic,1.420050144,21753.32,514.87,1956.06,67.29,12359.45,0.00,0.00,0.00,6855.67
"South Carolina",Weekly,"2020-11-01 00:00:00",Organic,1.434187657,22225.53,568.65,1790.49,40.77,13580.19,0.00,0.00,0.00,6245.43
"South Carolina",Weekly,"2020-11-08 00:00:00",Organic,1.395083438,23307.00,491.26,1778.57,62.09,14628.63,0.00,0.00,0.00,6346.44
"South Carolina",Weekly,"2020-11-15 00:00:00",Organic,1.423330287,24289.67,486.80,2102.25,75.17,13916.84,0.00,0.00,0.00,7708.61
"South Carolina",Weekly,"2020-11-22 00:00:00",Organic,1.474042296,21429.56,492.76,1941.33,61.67,12165.37,0.00,0.00,0.00,6768.43
"South Carolina",Weekly,"2020-11-29 00:00:00",Organic,1.498467585,18436.23,486.59,1764.94,45.54,10253.00,0.00,0.00,0.00,5886.15
"South Carolina",Weekly,"2020-12-06 00:00:00",Organic,1.375274908,21814.82,496.36,1791.49,52.54,12858.75,0.00,0.00,0.00,6615.67
"South Carolina",Weekly,"2020-12-13 00:00:00",Organic,1.403873531,20430.19,552.23,1936.18,80.15,12464.28,0.00,0.00,0.00,5397.35
"South Carolina",Weekly,"2020-12-20 00:00:00",Organic,1.435136022,19509.14,473.82,2076.81,56.33,11775.73,0.00,0.00,0.00,5126.45
"South Carolina",Weekly,"2020-12-27 00:00:00",Organic,1.418821982,19807.76,304.02,2158.09,42.59,11990.09,0.00,0.00,0.00,5312.98
Spokane,Weekly,"2020-01-06 00:00:00",Organic,1.773774764,3564.41,41.56,794.96,0.00,672.55,0.00,0.00,0.00,2055.34
Spokane,Weekly,"2020-01-12 00:00:00",Organic,1.525919380,3541.97,46.89,852.01,0.00,1073.02,0.00,0.00,0.00,1570.05
Spokane,Weekly,"2020-01-19 00:00:00",Organic,1.747692288,3242.28,21.60,732.10,0.00,521.09,0.00,0.00,0.00,1967.49
Spokane,Weekly,"2020-01-26 00:00:00",Organic,1.816087743,3441.76,12.60,1006.63,0.00,793.30,0.00,0.00,0.00,1629.23
Spokane,Weekly,"2020-02-02 00:00:00",Organic,1.708116111,3322.78,18.05,654.82,0.00,638.49,0.00,0.00,0.00,2011.42
Spokane,Weekly,"2020-02-09 00:00:00",Organic,1.653069952,3625.78,12.65,646.62,0.00,728.18,0.00,0.00,0.00,2238.33
Spokane,Weekly,"2020-02-16 00:00:00",Organic,1.963168503,3412.75,14.44,637.85,0.00,674.10,0.00,0.00,0.00,2086.36
Spokane,Weekly,"2020-02-23 00:00:00",Organic,1.946035847,3404.19,12.65,541.16,0.00,699.80,0.00,0.00,0.00,2150.58
Spokane,Weekly,"2020-03-01 00:00:00",Organic,1.936668355,3328.38,17.95,449.65,0.00,880.58,0.00,0.00,0.00,1980.20
Spokane,Weekly,"2020-03-08 00:00:00",Organic,1.818014858,4230.05,25.33,452.34,0.00,1069.95,0.00,0.00,0.00,2682.42
Spokane,Weekly,"2020-03-15 00:00:00",Organic,2.201143103,3717.07,57.54,513.69,0.00,916.76,0.00,0.00,0.00,2229.08
Spokane,Weekly,"2020-03-22 00:00:00",Organic,2.094351427,3665.02,23.00,685.00,0.00,885.39,0.00,0.00,0.00,2071.63
Spokane,Weekly,"2020-03-29 00:00:00",Organic,2.187366750,3664.18,94.60,626.01,0.00,312.64,0.00,0.00,0.00,2630.93
Spokane,Weekly,"2020-04-05 00:00:00",Organic,2.317857702,3132.70,106.03,605.74,0.00,247.99,0.00,0.00,0.00,2172.95
Spokane,Weekly,"2020-04-12 00:00:00",Organic,2.187634075,4034.42,34.18,663.57,0.00,715.08,0.00,0.00,0.00,2621.59
Spokane,Weekly,"2020-04-19 00:00:00",Organic,2.279569867,3606.77,16.17,683.41,0.00,687.63,0.00,0.00,0.00,2219.55
Spokane,Weekly,"2020-04-26 00:00:00",Organic,2.275764392,3393.18,14.38,638.48,0.00,662.16,0.00,0.00,0.00,2078.16
Spokane,Weekly,"2020-05-03 00:00:00",Organic,2.085181523,4304.76,10.76,731.88,0.00,766.24,0.00,0.00,0.00,2795.88
Spokane,Weekly,"2020-05-10 00:00:00",Organic,2.137394512,5055.47,78.98,1250.10,0.00,818.61,0.00,0.00,0.00,2907.78
Spokane,Weekly,"2020-05-17 00:00:00",Organic,2.196994596,4048.04,44.91,1018.88,0.00,735.92,0.00,0.00,0.00,2248.33
Spokane,Weekly,"2020-05-24 00:00:00",Organic,2.420051007,4131.18,61.05,647.73,0.00,815.85,0.00,0.00,0.00,2606.54
Spokane,Weekly,"2020-05-31 00:00:00",Organic,2.348268186,3650.91,21.56,934.70,0.00,796.56,0.00,0.00,0.00,1898.09
Spokane,Weekly,"2020-06-07 00:00:00",Organic,2.262125415,3417.41,30.61,588.56,0.00,836.85,0.00,0.00,0.00,1961.39
Spokane,Weekly,"2020-06-14 00:00:00",Organic,2.034818412,4081.67,48.51,796.68,0.00,799.31,0.00,0.00,0.00,2437.16
Spokane,Weekly,"2020-06-21 00:00:00",Organic,2.095582730,3829.78,19.85,762.74,0.00,857.19,0.00,0.00,0.00,2189.99
Spokane,Weekly,"2020-06-28 00:00:00",Organic,2.404802912,3571.45,18.06,671.35,0.00,833.83,0.00,0.00,0.00,2048.21
Spokane,Weekly,"2020-07-05 00:00:00",Organic,2.248480699,5634.71,68.34,698.23,0.00,1018.50,0.00,0.00,0.00,3849.64
Spokane,Weekly,"2020-07-12 00:00:00",Organic,2.056420386,4357.78,35.97,730.59,0.00,975.84,0.00,0.00,0.00,2615.38
Spokane,Weekly,"2020-07-19 00:00:00",Organic,2.027223697,5410.87,39.77,938.85,0.00,1022.57,0.00,0.00,0.00,3409.69
Spokane,Weekly,"2020-07-26 00:00:00",Organic,2.267875913,4057.00,30.63,622.94,0.00,1104.08,0.00,0.00,0.00,2299.35
Spokane,Weekly,"2020-08-02 00:00:00",Organic,2.314751200,4288.17,18.03,655.42,0.00,954.45,0.00,0.00,0.00,2660.27
Spokane,Weekly,"2020-08-09 00:00:00",Organic,2.165363759,4210.59,79.06,797.23,0.00,949.73,0.00,0.00,0.00,2384.58
Spokane,Weekly,"2020-08-16 00:00:00",Organic,2.165022180,3920.45,10.85,698.68,0.00,948.28,0.00,0.00,0.00,2262.63
Spokane,Weekly,"2020-08-23 00:00:00",Organic,2.180136716,4033.95,41.42,626.99,0.00,970.33,0.00,0.00,0.00,2395.22
Spokane,Weekly,"2020-08-30 00:00:00",Organic,2.116521015,3857.76,44.91,636.10,0.00,964.82,0.00,0.00,0.00,2211.94
Spokane,Weekly,"2020-09-06 00:00:00",Organic,2.202404110,4164.74,48.61,640.45,0.00,1015.74,0.00,0.00,0.00,2459.94
Spokane,Weekly,"2020-09-13 00:00:00",Organic,2.255068171,4196.17,71.98,724.70,0.00,1017.06,0.00,0.00,0.00,2382.44
Spokane,Weekly,"2020-09-20 00:00:00",Organic,2.076222598,3966.13,57.60,734.36,0.00,999.47,0.00,0.00,0.00,2174.70
Spokane,Weekly,"2020-09-27 00:00:00",Organic,2.151623415,3418.71,107.57,650.00,0.00,817.56,0.00,0.00,0.00,1843.58
Spokane,Weekly,"2020-10-04 00:00:00",Organic,2.260477646,3201.93,101.93,697.05,0.00,862.97,0.00,0.00,0.00,1539.99
Spokane,Weekly,"2020-10-11 00:00:00",Organic,2.298344255,3064.70,141.24,629.15,0.00,795.24,0.00,0.00,0.00,1499.06
Spokane,Weekly,"2020-10-18 00:00:00",Organic,1.820059176,3604.81,105.60,592.39,0.00,868.22,0.00,0.00,0.00,2038.60
Spokane,Weekly,"2020-10-25 00:00:00",Organic,2.000947213,3298.82,80.40,467.64,0.00,813.23,0.00,0.00,0.00,1937.54
Spokane,Weekly,"2020-11-01 00:00:00",Organic,2.192810441,2882.15,128.40,461.42,0.00,824.12,0.00,0.00,0.00,1468.21
Spokane,Weekly,"2020-11-08 00:00:00",Organic,1.946275193,3563.80,96.33,694.68,0.00,893.03,0.00,0.00,0.00,1879.76
Spokane,Weekly,"2020-11-15 00:00:00",Organic,1.921589405,3849.14,121.20,695.30,0.00,786.98,0.00,0.00,0.00,2245.67
Spokane,Weekly,"2020-11-22 00:00:00",Organic,1.993394271,2935.22,153.44,514.10,0.00,702.84,0.00,0.00,0.00,1564.83
Spokane,Weekly,"2020-11-29 00:00:00",Organic,2.138950332,2486.20,87.15,478.06,0.00,554.01,0.00,0.00,0.00,1366.98
Spokane,Weekly,"2020-12-06 00:00:00",Organic,1.952368411,3476.91,85.19,669.90,0.00,733.16,0.00,0.00,0.00,1988.65
Spokane,Weekly,"2020-12-13 00:00:00",Organic,1.964560608,3267.11,96.10,746.25,0.00,650.61,0.00,0.00,0.00,1774.15
Spokane,Weekly,"2020-12-20 00:00:00",Organic,2.046564683,3233.59,79.77,692.73,0.00,759.41,0.00,0.00,0.00,1701.68
Spokane,Weekly,"2020-12-27 00:00:00",Organic,2.091572921,3009.11,108.25,743.25,0.00,592.73,0.00,0.00,0.00,1564.88
"St. Louis",Weekly,"2020-01-06 00:00:00",Organic,2.186647879,6609.73,1033.67,1942.92,0.00,1881.89,0.00,0.00,0.00,1751.24
"St. Louis",Weekly,"2020-01-12 00:00:00",Organic,2.091435334,6728.05,923.22,1756.25,0.00,2428.20,0.00,0.00,0.00,1620.37
"St. Louis",Weekly,"2020-01-19 00:00:00",Organic,1.370120378,21112.04,16146.42,1633.76,0.00,1495.12,0.00,0.00,0.00,1836.73
"St. Louis",Weekly,"2020-01-26 00:00:00",Organic,2.190802203,7717.66,2400.15,1495.31,0.00,2092.19,0.00,0.00,0.00,1730.00
"St. Louis",Weekly,"2020-02-02 00:00:00",Organic,2.187266764,5942.13,904.87,1170.24,0.00,2387.28,0.00,0.00,0.00,1479.74
"St. Louis",Weekly,"2020-02-09 00:00:00",Organic,2.094878657,4626.58,701.94,988.66,0.00,2456.48,0.00,0.00,0.00,479.52
"St. Louis",Weekly,"2020-02-16 00:00:00",Organic,2.191303559,5087.82,905.39,691.30,0.00,2275.88,0.00,0.00,0.00,1215.25
"St. Louis",Weekly,"2020-02-23 00:00:00",Organic,1.408788861,21066.90,12244.88,2350.64,7.18,2550.84,0.00,0.00,0.00,3913.35
"St. Louis",Weekly,"2020-03-01 00:00:00",Organic,2.193004876,9876.97,1286.67,2749.54,5.98,2336.25,0.00,0.00,0.00,3498.53
"St. Louis",Weekly,"2020-03-08 00:00:00",Organic,2.157772777,10953.62,979.49,3425.82,9.58,2327.06,0.00,0.00,0.00,4211.67
"St. Louis",Weekly,"2020-03-15 00:00:00",Organic,2.362164404,9345.99,1622.74,2157.67,13.16,2579.72,0.00,0.00,0.00,2972.70
"St. Louis",Weekly,"2020-03-22 00:00:00",Organic,2.431666315,7609.15,1419.89,1361.82,0.00,2895.77,0.00,0.00,0.00,1931.67
"St. Louis",Weekly,"2020-03-29 00:00:00",Organic,2.524702859,5513.52,1136.49,1269.40,0.00,1767.54,0.00,0.00,0.00,1340.09
"St. Louis",Weekly,"2020-04-05 00:00:00",Organic,2.454108507,7147.67,1630.32,1673.19,13.10,1956.94,0.00,0.00,0.00,1874.12
"St. Louis",Weekly,"2020-04-12 00:00:00",Organic,2.354477007,6363.39,1077.42,1327.48,8.36,2386.13,0.00,0.00,0.00,1564.00
"St. Louis",Weekly,"2020-04-19 00:00:00",Organic,2.362196305,8230.57,1468.61,1896.35,4.78,2924.51,0.00,0.00,0.00,1936.32
"St. Louis",Weekly,"2020-04-26 00:00:00",Organic,2.486127371,7997.60,1353.75,1980.57,4.77,2450.57,0.00,0.00,0.00,2207.94
"St. Louis",Weekly,"2020-05-03 00:00:00",Organic,2.268456364,7459.78,1635.99,1341.92,8.34,2949.32,0.00,0.00,0.00,1524.22
"St. Louis",Weekly,"2020-05-10 00:00:00",Organic,2.312217150,7758.10,1505.73,1481.44,5.96,2961.00,0.00,0.00,0.00,1803.97
"St. Louis",Weekly,"2020-05-17 00:00:00",Organic,2.267295769,6832.87,1311.78,1253.87,0.00,2814.66,0.00,0.00,0.00,1452.55
"St. Louis",Weekly,"2020-05-24 00:00:00",Organic,2.278357820,6809.18,1098.01,1323.08,0.00,2915.06,0.00,0.00,0.00,1473.03
"St. Louis",Weekly,"2020-05-31 00:00:00",Organic,2.273045850,6747.74,1133.63,1339.85,0.00,2845.11,0.00,0.00,0.00,1429.16
"St. Louis",Weekly,"2020-06-07 00:00:00",Organic,2.324331504,7257.29,1064.55,1760.75,0.00,2628.54,0.00,0.00,0.00,1803.45
"St. Louis",Weekly,"2020-06-14 00:00:00",Organic,2.220275571,7595.49,869.55,1695.28,1.19,3223.76,0.00,0.00,0.00,1805.70
"St. Louis",Weekly,"2020-06-21 00:00:00",Organic,2.183019669,6949.76,997.18,1508.20,8.35,2839.33,0.00,0.00,0.00,1596.70
"St. Louis",Weekly,"2020-06-28 00:00:00",Organic,2.102530533,6620.59,990.53,1298.44,34.58,2906.14,0.00,0.00,0.00,1390.90
"St. Louis",Weekly,"2020-07-05 00:00:00",Organic,2.155612153,7348.49,1353.41,1468.48,7.17,2825.55,0.00,0.00,0.00,1693.88
"St. Louis",Weekly,"2020-07-12 00:00:00",Organic,2.114382122,5908.43,885.14,1166.25,7.17,2582.61,0.00,0.00,0.00,1267.27
"St. Louis",Weekly,"2020-07-19 00:00:00",Organic,1.869293709,6131.62,1306.97,887.63,1.19,2988.30,0.00,0.00,0.00,947.52
"St. Louis",Weekly,"2020-07-26 00:00:00",Organic,2.074788902,6159.30,949.34,1263.35,0.00,2689.05,0.00,0.00,0.00,1257.56
"St. Louis",Weekly,"2020-08-02 00:00:00",Organic,2.058992298,5869.08,896.57,1103.11,0.00,2610.69,0.00,0.00,0.00,1258.71
"St. Louis",Weekly,"2020-08-09 00:00:00",Organic,2.086534890,6423.30,1240.14,1184.53,0.00,2550.06,0.00,0.00,0.00,1448.57
"St. Louis",Weekly,"2020-08-16 00:00:00",Organic,2.033364113,6398.58,1201.10,1155.89,4.79,2744.70,0.00,0.00,0.00,1292.10
"St. Louis",Weekly,"2020-08-23 00:00:00",Organic,1.875447946,4884.66,850.31,684.48,7.18,2542.71,0.00,0.00,0.00,799.97
"St. Louis",Weekly,"2020-08-30 00:00:00",Organic,1.990646903,5797.42,1149.43,939.85,23.95,2580.38,0.00,0.00,0.00,1103.82
"St. Louis",Weekly,"2020-09-06 00:00:00",Organic,1.971141905,6231.96,1118.86,957.28,9.58,2882.91,0.00,0.00,0.00,1263.34
"St. Louis",Weekly,"2020-09-13 00:00:00",Organic,1.882785977,6786.38,1077.21,1021.50,8.38,3439.80,0.00,0.00,0.00,1239.49
"St. Louis",Weekly,"2020-09-20 00:00:00",Organic,2.023589434,6423.35,923.02,1096.62,7.18,2969.79,0.00,0.00,0.00,1426.74
"St. Louis",Weekly,"2020-09-27 00:00:00",Organic,2.156362183,6217.21,1007.01,1336.72,5.99,2494.01,0.00,0.00,0.00,1373.48
"St. Louis",Weekly,"2020-10-04 00:00:00",Organic,2.051329904,5732.14,943.80,989.11,3.59,2689.71,0.00,0.00,0.00,1105.93
"St. Louis",Weekly,"2020-10-11 00:00:00",Organic,2.081867849,4957.24,748.45,922.41,0.00,2052.62,0.00,0.00,0.00,1233.76
"St. Louis",Weekly,"2020-10-18 00:00:00",Organic,1.768260417,6252.34,846.48,753.37,0.00,3531.28,0.00,0.00,0.00,1121.21
"St. Louis",Weekly,"2020-10-25 00:00:00",Organic,1.875422964,5310.03,789.86,795.98,0.00,2585.89,0.00,0.00,0.00,1138.31
"St. Louis",Weekly,"2020-11-01 00:00:00",Organic,2.007504634,5813.88,690.66,1050.27,0.00,2511.86,0.00,0.00,0.00,1561.09
"St. Louis",Weekly,"2020-11-08 00:00:00",Organic,1.768580215,6723.88,922.65,750.95,0.00,3397.93,0.00,0.00,0.00,1652.35
"St. Louis",Weekly,"2020-11-15 00:00:00",Organic,1.709120906,6595.42,715.86,737.44,0.00,3635.76,0.00,0.00,0.00,1506.37
"St. Louis",Weekly,"2020-11-22 00:00:00",Organic,1.875216431,6108.52,654.26,873.12,0.00,3084.24,0.00,0.00,0.00,1496.90
"St. Louis",Weekly,"2020-11-29 00:00:00",Organic,1.897519006,5202.05,587.12,791.00,0.00,2595.08,0.00,0.00,0.00,1228.85
"St. Louis",Weekly,"2020-12-06 00:00:00",Organic,1.728019667,5458.29,655.44,700.40,0.00,3030.96,0.00,0.00,0.00,1071.50
"St. Louis",Weekly,"2020-12-13 00:00:00",Organic,1.870188165,5441.02,393.68,843.89,0.00,2955.88,0.00,0.00,0.00,1247.56
"St. Louis",Weekly,"2020-12-20 00:00:00",Organic,1.824207177,6110.71,606.22,868.37,0.00,3307.70,0.00,0.00,0.00,1328.41
"St. Louis",Weekly,"2020-12-27 00:00:00",Organic,1.851907375,5528.71,415.80,794.31,0.00,2996.11,0.00,0.00,0.00,1322.49
Syracuse,Weekly,"2020-01-06 00:00:00",Organic,1.575694932,3207.50,72.86,70.51,0.00,3038.37,0.00,0.00,0.00,25.77
Syracuse,Weekly,"2020-01-12 00:00:00",Organic,1.636620159,3376.53,143.40,79.93,0.00,3089.73,0.00,0.00,0.00,63.47
Syracuse,Weekly,"2020-01-19 00:00:00",Organic,1.606723145,3041.21,68.06,43.47,0.00,2849.18,0.00,0.00,0.00,80.50
Syracuse,Weekly,"2020-01-26 00:00:00",Organic,1.567729465,3338.12,100.44,82.18,0.00,3080.24,0.00,0.00,0.00,75.26
Syracuse,Weekly,"2020-02-02 00:00:00",Organic,1.564531023,3379.80,351.92,95.11,0.00,2818.78,0.00,0.00,0.00,113.98
Syracuse,Weekly,"2020-02-09 00:00:00",Organic,1.542104264,3747.13,211.48,105.49,0.00,3339.14,0.00,0.00,0.00,91.02
Syracuse,Weekly,"2020-02-16 00:00:00",Organic,1.562026400,3415.63,114.04,129.32,0.00,3142.16,0.00,0.00,0.00,30.11
Syracuse,Weekly,"2020-02-23 00:00:00",Organic,1.569544708,4085.11,67.11,95.20,0.00,3848.65,0.00,0.00,0.00,74.15
Syracuse,Weekly,"2020-03-01 00:00:00",Organic,1.835768921,3782.73,137.84,181.10,1.18,3366.91,0.00,0.00,0.00,95.69
Syracuse,Weekly,"2020-03-08 00:00:00",Organic,1.889792635,3536.09,80.13,93.10,0.00,3269.30,0.00,0.00,0.00,93.56
Syracuse,Weekly,"2020-03-15 00:00:00",Organic,1.914192901,4238.30,122.82,101.36,0.00,3890.37,0.00,0.00,0.00,123.76
Syracuse,Weekly,"2020-03-22 00:00:00",Organic,1.945801984,3426.91,249.82,101.93,0.00,3008.70,0.00,0.00,0.00,66.47
Syracuse,Weekly,"2020-03-29 00:00:00",Organic,1.923035079,3201.89,199.77,89.30,0.00,2885.95,0.00,0.00,0.00,26.86
Syracuse,Weekly,"2020-04-05 00:00:00",Organic,1.958888596,3848.95,187.25,123.25,0.00,3408.39,0.00,0.00,0.00,130.07
Syracuse,Weekly,"2020-04-12 00:00:00",Organic,1.921850738,4479.93,425.74,130.19,0.00,3848.27,0.00,0.00,0.00,75.74
Syracuse,Weekly,"2020-04-19 00:00:00",Organic,1.933576476,4311.64,496.15,139.58,3.52,3590.82,0.00,0.00,0.00,81.58
Syracuse,Weekly,"2020-04-26 00:00:00",Organic,1.879647825,3342.48,339.00,146.62,4.69,2759.67,0.00,0.00,0.00,92.49
Syracuse,Weekly,"2020-05-03 00:00:00",Organic,1.711019406,4660.94,153.67,112.62,0.00,4302.15,0.00,0.00,0.00,92.50
Syracuse,Weekly,"2020-05-10 00:00:00",Organic,1.588094959,5188.18,259.76,167.76,4.69,4722.63,0.00,0.00,0.00,33.34
Syracuse,Weekly,"2020-05-17 00:00:00",Organic,1.657364924,4370.41,211.44,120.84,0.00,3961.75,0.00,0.00,0.00,76.37
Syracuse,Weekly,"2020-05-24 00:00:00",Organic,1.632847873,5250.73,360.21,126.72,0.00,4676.67,0.00,0.00,0.00,87.14
Syracuse,Weekly,"2020-05-31 00:00:00",Organic,1.740123402,4837.44,270.66,109.13,0.00,4378.04,0.00,0.00,0.00,79.61
Syracuse,Weekly,"2020-06-07 00:00:00",Organic,1.756511563,4511.85,294.83,98.57,0.00,4013.01,0.00,0.00,0.00,105.44
Syracuse,Weekly,"2020-06-14 00:00:00",Organic,1.730646485,4812.63,189.00,69.24,0.00,4469.39,0.00,0.00,0.00,85.00
Syracuse,Weekly,"2020-06-21 00:00:00",Organic,1.801903658,4720.69,243.54,108.06,0.00,4287.35,0.00,0.00,0.00,81.75
Syracuse,Weekly,"2020-06-28 00:00:00",Organic,1.657667727,4920.65,325.67,92.34,0.00,4379.09,0.00,0.00,0.00,123.55
Syracuse,Weekly,"2020-07-05 00:00:00",Organic,1.725218312,4122.66,229.46,95.61,0.00,3683.90,0.00,0.00,0.00,113.70
Syracuse,Weekly,"2020-07-12 00:00:00",Organic,1.893502999,3656.41,320.17,159.37,0.00,3061.90,0.00,0.00,0.00,114.98
Syracuse,Weekly,"2020-07-19 00:00:00",Organic,1.955486705,3772.85,235.38,224.84,2.34,3186.77,0.00,0.00,0.00,123.52
Syracuse,Weekly,"2020-07-26 00:00:00",Organic,1.315621871,6358.35,211.99,121.81,0.00,5890.26,0.00,0.00,0.00,134.28
Syracuse,Weekly,"2020-08-02 00:00:00",Organic,1.337861547,6272.67,179.22,94.88,0.00,5870.72,0.00,0.00,0.00,127.85
Syracuse,Weekly,"2020-08-09 00:00:00",Organic,1.656022945,4024.96,219.07,174.56,0.00,3564.72,0.00,0.00,0.00,66.62
Syracuse,Weekly,"2020-08-16 00:00:00",Organic,1.544619468,4676.49,228.05,171.06,0.00,4195.71,0.00,0.00,0.00,81.66
Syracuse,Weekly,"2020-08-23 00:00:00",Organic,1.600216963,4519.67,147.66,193.37,0.00,4108.78,0.00,0.00,0.00,69.86
Syracuse,Weekly,"2020-08-30 00:00:00",Organic,1.597954196,4520.55,226.40,129.02,0.00,4063.03,0.00,0.00,0.00,102.10
Syracuse,Weekly,"2020-09-06 00:00:00",Organic,1.625557171,4300.18,227.63,132.39,0.00,3833.76,0.00,0.00,0.00,106.40
Syracuse,Weekly,"2020-09-13 00:00:00",Organic,1.682010929,3745.72,249.97,120.75,0.00,3224.53,0.00,0.00,0.00,150.46
Syracuse,Weekly,"2020-09-20 00:00:00",Organic,1.598554192,3640.85,192.37,79.76,0.00,3288.12,0.00,0.00,0.00,80.60
Syracuse,Weekly,"2020-09-27 00:00:00",Organic,1.636993781,3743.67,177.55,71.57,0.00,3407.51,0.00,0.00,0.00,87.05
Syracuse,Weekly,"2020-10-04 00:00:00",Organic,1.640689349,3992.49,209.21,100.96,0.00,3583.45,0.00,0.00,0.00,98.87
Syracuse,Weekly,"2020-10-11 00:00:00",Organic,1.634010060,4192.55,197.54,96.28,0.00,3798.82,0.00,0.00,0.00,99.92
Syracuse,Weekly,"2020-10-18 00:00:00",Organic,1.665007620,3557.63,172.35,126.84,0.00,3193.96,0.00,0.00,0.00,64.48
Syracuse,Weekly,"2020-10-25 00:00:00",Organic,1.549145131,3620.61,234.70,109.23,0.00,3213.28,0.00,0.00,0.00,63.40
Syracuse,Weekly,"2020-11-01 00:00:00",Organic,1.455820445,3516.50,202.51,117.46,0.00,3142.80,0.00,0.00,0.00,53.73
Syracuse,Weekly,"2020-11-08 00:00:00",Organic,1.598709596,4005.52,268.84,144.46,0.00,3504.10,0.00,0.00,0.00,88.12
Syracuse,Weekly,"2020-11-15 00:00:00",Organic,1.692633687,3922.12,187.88,179.66,0.00,3473.99,0.00,0.00,0.00,80.60
Syracuse,Weekly,"2020-11-22 00:00:00",Organic,1.622635583,3462.39,182.75,105.67,0.00,3110.57,0.00,0.00,0.00,63.40
Syracuse,Weekly,"2020-11-29 00:00:00",Organic,1.666570225,2740.60,147.87,79.80,0.00,2428.03,0.00,0.00,0.00,84.90
Syracuse,Weekly,"2020-12-06 00:00:00",Organic,1.706512708,3589.00,254.92,167.52,0.00,3068.76,0.00,0.00,0.00,97.81
Syracuse,Weekly,"2020-12-13 00:00:00",Organic,1.615562788,3989.57,250.12,146.34,0.00,3495.14,0.00,0.00,0.00,97.96
Syracuse,Weekly,"2020-12-20 00:00:00",Organic,1.620081631,3585.79,132.28,90.14,0.00,3284.91,0.00,0.00,0.00,78.46
Syracuse,Weekly,"2020-12-27 00:00:00",Organic,1.655637534,3166.20,159.16,83.09,0.00,2820.79,0.00,0.00,0.00,103.16
Tampa,Weekly,"2020-01-06 00:00:00",Organic,1.138113840,15586.17,131.78,2.84,0.00,15247.89,0.00,0.00,0.00,203.66
Tampa,Weekly,"2020-01-12 00:00:00",Organic,1.119437406,19340.70,169.63,0.00,0.00,19033.39,0.00,0.00,0.00,137.68
Tampa,Weekly,"2020-01-19 00:00:00",Organic,1.146463886,13984.18,113.67,0.00,0.00,13809.61,0.00,0.00,0.00,60.90
Tampa,Weekly,"2020-01-26 00:00:00",Organic,1.105278798,15217.33,97.95,0.94,0.00,14934.68,0.00,0.00,0.00,183.75
Tampa,Weekly,"2020-02-02 00:00:00",Organic,1.109781979,16356.01,139.89,0.00,0.00,15950.21,0.00,0.00,0.00,265.92
Tampa,Weekly,"2020-02-09 00:00:00",Organic,1.159054741,14308.98,99.27,0.00,0.00,14055.36,0.00,0.00,0.00,154.35
Tampa,Weekly,"2020-02-16 00:00:00",Organic,1.144318932,15941.01,129.64,0.00,0.00,15730.52,0.00,0.00,0.00,80.85
Tampa,Weekly,"2020-02-23 00:00:00",Organic,1.201800079,16681.46,130.22,0.00,0.00,16458.85,0.00,0.00,0.00,92.40
Tampa,Weekly,"2020-03-01 00:00:00",Organic,1.179794060,21201.21,93.41,0.94,0.00,20991.35,0.00,0.00,0.00,115.50
Tampa,Weekly,"2020-03-08 00:00:00",Organic,1.186848947,21234.48,130.77,0.00,0.00,20987.68,0.00,0.00,0.00,116.03
