StartStationLon,StartStationLat,EndStationLat,EndStationLon
-0.116625,51.486965,51.511246,-0.093051
-0.145246,51.539957,51.514619,-0.137841
-0.124749,51.509462,51.52168,-0.130431
-0.214749,51.473036,51.467064,-0.193502
-0.125979,51.526357,51.520253,-0.141327
-0.122502,51.523951,51.516277,-0.118272
-0.187404,51.487958,51.5212,-0.208888
-0.180389,51.46517,51.466633,-0.169821
-0.007542,51.493381,51.504627,-0.091773
-0.122502,51.523951,51.516277,-0.118272
-0.064094,51.513074,51.503127,-0.078655
-0.166485,51.490664,51.496957,-0.173894
-0.0786,51.500647,51.506304,-0.087262
-0.082422,51.516154,51.497622,-0.125978
-0.126021,51.508103,51.519167,-0.147983
-0.113134,51.483145,51.500089,-0.116628
-0.144228,51.518117,51.522853,-0.099994
-0.063386,51.521905,51.53213,-0.08299
-0.038986,51.512871,51.511246,-0.093051
-0.170279,51.506451,51.502953,-0.158456
-0.113864,51.504027,51.527025,-0.088542
-0.118295,51.52728,51.52505,-0.131161
-0.186753,51.491615,51.494645,-0.158105
-0.084605,51.521283,51.529537,-0.083353
-0.054883,51.522561,51.51838,-0.073438
-0.192369,51.491593,51.516417,-0.179135
-0.234094,51.492636,51.468814,-0.210279
-0.179854,51.501715,51.510017,-0.157275
-0.128377,51.523673,51.533019,-0.139174
-0.191351,51.513489,51.512911,-0.153645
-0.113864,51.504027,51.51795,-0.108657
-0.229116,51.492084,51.46067,-0.198735
-0.055894,51.528936,51.535716,-0.060291
-0.028155,51.533283,51.527607,-0.057133
-0.09294,51.51397,51.522853,-0.099994
-0.18377,51.5171,51.509353,-0.196422
-0.075885,51.536585,51.532091,-0.06142
-0.149551,51.477619,51.488226,-0.135635
-0.206827,51.467601,51.483732,-0.223852
-0.093903,51.530991,51.525726,-0.088486
-0.055312,51.52568,51.521776,-0.068856
-0.123616,51.529943,51.520715,-0.145211
-0.207842,51.471079,51.475142,-0.187278
-0.123616,51.529943,51.520253,-0.141327
-0.170279,51.506451,51.504636,-0.116542
-0.222456,51.488144,51.478169,-0.182435
-0.123616,51.529943,51.509087,-0.129697
-0.117619,51.509943,51.509786,-0.068161
-0.113864,51.504027,51.515418,-0.09885
-0.090847,51.525893,51.534474,-0.122203
-0.119123,51.519435,51.500703,-0.129698
-0.123616,51.529943,51.516892,-0.158249
-0.215087,51.490217,51.483732,-0.223852
-0.075901,51.531091,51.516226,-0.124826
-0.170279,51.506451,51.504636,-0.116542
-0.190346,51.46822,51.484984,-0.167919
-0.164786,51.477292,51.500703,-0.129698
-0.120973,51.530059,51.519656,-0.132339
-0.134407,51.526236,51.515631,-0.132328
-0.070542,51.505697,51.526008,-0.096317
-0.105692,51.505459,51.51795,-0.108657
-0.101026,51.528246,51.52326,-0.104708
-0.129698,51.500703,51.503493,-0.07962
-0.191933,51.495866,51.499917,-0.174554
-0.130504,51.526838,51.525893,-0.090847
-0.09022,51.491484,51.505817,-0.100186
-0.142943,51.496863,51.508103,-0.126021
-0.18119,51.490945,51.471095,-0.15785
-0.102757,51.536384,51.522954,-0.094934
-0.151926,51.516814,51.498865,-0.137424
-0.123616,51.529943,51.524868,-0.099489
-0.08299,51.53213,51.503127,-0.078655
-0.104193,51.49605,51.505461,-0.10454
-0.069543,51.525645,51.498597,-0.096191
-0.137424,51.498865,51.51196,-0.142783
-0.021345,51.519265,51.522507,-0.041378
-0.117619,51.509943,51.498125,-0.132102
-0.104708,51.52326,51.517606,-0.121328
-0.110699,51.501444,51.495061,-0.085814
-0.172528,51.533043,51.527294,-0.174653
-0.124642,51.481747,51.498744,-0.103132
-0.034903,51.518541,51.50357,-0.020068
-0.064094,51.513074,51.521889,-0.04667
-0.059642,51.519064,51.51397,-0.09294
-0.070329,51.539083,51.531864,-0.066035
-0.193764,51.508605,51.522892,-0.171681
-0.128585,51.516118,51.536922,-0.150181
-0.21985,51.493267,51.500241,-0.15934
-0.130504,51.526838,51.52625,-0.123509
-0.15785,51.471095,51.466633,-0.169821
-0.057159,51.511088,51.511594,-0.077121
-0.174653,51.527294,51.522511,-0.162298
-0.090847,51.525893,51.521747,-0.094475
-0.123616,51.529943,51.514499,-0.141423
-0.139956,51.493573,51.488124,-0.120903
-0.193502,51.467064,51.479463,-0.195777
-0.093421,51.529154,51.513527,-0.13011
-0.113864,51.504027,51.51746,-0.12335
-0.055167,51.508447,51.518908,-0.079249
-0.114934,51.49288,51.501444,-0.110699
-0.115853,51.486779,51.493573,-0.139956
-0.06992,51.53385,51.51795,-0.108657
-0.196422,51.509353,51.514311,-0.200838
-0.099994,51.522853,51.522853,-0.099994
-0.054162,51.536424,51.520253,-0.141327
-0.113864,51.504027,51.512515,-0.133201
-0.122492,51.486343,51.494816,-0.130458
-0.108068,51.527842,51.524526,-0.079248
-0.125078,51.534667,51.534123,-0.129386
-0.015578,51.52512,51.522507,-0.041378
-0.06142,51.532091,51.517606,-0.121328
-0.192369,51.491593,51.479932,-0.194116
-0.122492,51.486343,51.516468,-0.079684
-0.234094,51.492636,51.499428,-0.179702
-0.200742,51.502319,51.52168,-0.130431
-0.064094,51.513074,51.516154,-0.082422
-0.089446,51.497382,51.509943,-0.117619
-0.139956,51.493573,51.488057,-0.140741
-0.112432,51.526599,51.524696,-0.084439
-0.125078,51.534667,51.534123,-0.129386
-0.069743,51.528222,51.515256,-0.058641
-0.169821,51.466633,51.504043,-0.105312
-0.113864,51.504027,51.49616,-0.140947
-0.124469,51.485917,51.493978,-0.127554
-0.19617,51.490853,51.528302,-0.144466
-0.116191,51.535467,51.51908,-0.124678
-0.107927,51.513821,51.506543,-0.123179
-0.173029,51.464894,51.475089,-0.201968
-0.081118,51.521743,51.528673,-0.087459
-0.086379,51.534042,51.521743,-0.081118
-0.102091,51.500693,51.492111,-0.138364
-0.149569,51.50274,51.505354,-0.113656
-0.113864,51.504027,51.500296,-0.092762
-0.13225,51.528833,51.51795,-0.108657
-0.138231,51.525542,51.503117,-0.15352
-0.169774,51.519968,51.523346,-0.120202
-0.114934,51.49288,51.494816,-0.130458
-0.04667,51.521889,51.520893,-0.051394
-0.192369,51.491593,51.473611,-0.191803
-0.132339,51.519656,51.517075,-0.086685
-0.077121,51.511594,51.515631,-0.132328
-0.141327,51.520253,51.520583,-0.154701
-0.15352,51.503117,51.51678,-0.175488
-0.091773,51.504627,51.524868,-0.099489
-0.092921,51.494436,51.511553,-0.09294
-0.134407,51.526236,51.51953,-0.135777
-0.065076,51.52388,51.512363,-0.069542
-0.073537,51.514233,51.517075,-0.086685
-0.17977,51.51348,51.510919,-0.151126
-0.079201,51.537277,51.53356,-0.09315
-0.150481,51.51217,51.512515,-0.133201
-0.079684,51.516468,51.511594,-0.077121
-0.127575,51.495805,51.49395,-0.147624
-0.150181,51.536922,51.514759,-0.148105
-0.067937,51.51793,51.510701,-0.121723
-0.156876,51.49313,51.486892,-0.170983
-0.15785,51.471095,51.468669,-0.146544
-0.033085,51.532513,51.528936,-0.055894
-0.179135,51.516417,51.508446,-0.131961
-0.115156,51.489479,51.486343,-0.122492
-0.179854,51.501715,51.510017,-0.157275
-0.081608,51.497855,51.517475,-0.075855
-0.113864,51.504027,51.500647,-0.0786
-0.210279,51.468814,51.492636,-0.234094
-0.103137,51.506692,51.503493,-0.07962
-0.112824,51.503791,51.514274,-0.111257
-0.112432,51.526599,51.5293,-0.128279
-0.112824,51.503791,51.517606,-0.121328
-0.112824,51.503791,51.521747,-0.094475
-0.10548,51.532199,51.511968,-0.120718
-0.112824,51.503791,51.520841,-0.09734
-0.148105,51.514759,51.525542,-0.138231
-0.099489,51.524868,51.532199,-0.10548
-0.140947,51.49616,51.493072,-0.129925
-0.178433,51.492479,51.497056,-0.168917
-0.112824,51.503791,51.51795,-0.108657
-0.111606,51.505569,51.520841,-0.09734
-0.112824,51.503791,51.514767,-0.225787
-0.137043,51.511897,51.49652,-0.101384
-0.055167,51.508447,51.506304,-0.087262
-0.112824,51.503791,51.506304,-0.087262
-0.104708,51.52326,51.518587,-0.132053
-0.113864,51.504027,51.513821,-0.107927
-0.112824,51.503791,51.525893,-0.090847
-0.112824,51.503791,51.515059,-0.105344
-0.158264,51.514577,51.495827,-0.135478
-0.113864,51.504027,51.51477,-0.122219
-0.112824,51.503791,51.51795,-0.108657
-0.158264,51.514577,51.502953,-0.158456
-0.153933,51.494561,51.512911,-0.153645
-0.148105,51.514759,51.525542,-0.138231
-0.106323,51.490757,51.511756,-0.119643
-0.112824,51.503791,51.519914,-0.136039
-0.122492,51.486343,51.490757,-0.106323
-0.112824,51.503791,51.517075,-0.086685
-0.179668,51.511654,51.509462,-0.124749
-0.158264,51.514577,51.522008,-0.151359
-0.112824,51.503791,51.505817,-0.100186
-0.209378,51.489591,51.499428,-0.179702
-0.120903,51.488124,51.504627,-0.091773
-0.113001,51.50486,51.504627,-0.091773
-0.0786,51.500647,51.513103,-0.131213
-0.099828,51.493146,51.504627,-0.091773
-0.112824,51.503791,51.520841,-0.09734
-0.093903,51.530991,51.522954,-0.094934
-0.211316,51.500088,51.482567,-0.172078
-0.17977,51.51348,51.510919,-0.151126
-0.096317,51.526008,51.518908,-0.079249
-0.082422,51.516154,51.495061,-0.085814
-0.147154,51.537349,51.530515,-0.106408
-0.137424,51.498865,51.509992,-0.143495
-0.190393,51.490163,51.509351,-0.147449
-0.158456,51.502953,51.501737,-0.18498
-0.182126,51.463489,51.464894,-0.173029
-0.103132,51.498744,51.496753,-0.138733
-0.170279,51.506451,51.493967,-0.178732
-0.122492,51.486343,51.513684,-0.13558
-0.170329,51.477684,51.479932,-0.194116
-0.079684,51.516468,51.514441,-0.087587
-0.108068,51.527842,51.520596,-0.116688
-0.060291,51.535716,51.518908,-0.079249
-0.118256,51.47659,51.500703,-0.129698
-0.102996,51.486929,51.496753,-0.138733
-0.113864,51.504027,51.520253,-0.141327
-0.114079,51.522264,51.525726,-0.088486
-0.075885,51.536585,51.518587,-0.132053
-0.104298,51.526717,51.523951,-0.122502
-0.014409,51.49447,51.51838,-0.073438
-0.082422,51.516154,51.502279,-0.074189
-0.138019,51.524438,51.528915,-0.11548
-0.00481,51.541793,51.515418,-0.09885
-0.107349,51.511891,51.507424,-0.134621
-0.18119,51.490945,51.496544,-0.150905
-0.108657,51.51795,51.524526,-0.079248
-0.065076,51.52388,51.512529,-0.115163
-0.150181,51.536922,51.514311,-0.200838
-0.125078,51.534667,51.529423,-0.097122
-0.113864,51.504027,51.505817,-0.100186
-0.113864,51.504027,51.509631,-0.119047
-0.123179,51.506543,51.520596,-0.116688
-0.174485,51.469161,51.464894,-0.173029
-0.075901,51.531091,51.531864,-0.066035
-0.163609,51.51809,51.484984,-0.167919
-0.037471,51.528224,51.519806,-0.055731
-0.201554,51.512136,51.51244,-0.19096
-0.157436,51.512276,51.510919,-0.151126
-0.118295,51.52728,51.529154,-0.093421
-0.04667,51.521889,51.523951,-0.122502
-0.104708,51.52326,51.524438,-0.138019
-0.043371,51.518369,51.52959,-0.0801
-0.210941,51.504199,51.51244,-0.19096
-0.06555,51.528681,51.52168,-0.130431
-0.13225,51.528833,51.522853,-0.099994
-0.172293,51.467454,51.477684,-0.170329
-0.093421,51.529154,51.514105,-0.147301
-0.123179,51.506543,51.500703,-0.129698
-0.139625,51.490962,51.504942,-0.115533
-0.113864,51.504027,51.511891,-0.107349
-0.214428,51.486062,51.509353,-0.196422
-0.034903,51.518541,51.515256,-0.058641
-0.170703,51.470847,51.495898,-0.173009
-0.121394,51.493699,51.503791,-0.112824
-0.176645,51.518622,51.500703,-0.129698
-0.069542,51.512363,51.505817,-0.100186
-0.130504,51.526838,51.519656,-0.132339
-0.116191,51.535467,51.52505,-0.131161
-0.041378,51.522507,51.519064,-0.059642
-0.054883,51.522561,51.513074,-0.064094
-0.078655,51.503127,51.517821,-0.096496
-0.123616,51.529943,51.511756,-0.119643
-0.114934,51.49288,51.486343,-0.122492
-0.179135,51.516417,51.516154,-0.082422
-0.205284,51.496712,51.496753,-0.138733
-0.037366,51.534137,51.521747,-0.094475
-0.116279,51.524564,51.514619,-0.137841
-0.193068,51.500397,51.501391,-0.205991
-0.10548,51.532199,51.520962,-0.085634
-0.193764,51.508605,51.502953,-0.158456
-0.173029,51.464894,51.478939,-0.208485
-0.058641,51.515256,51.5156,-0.070056
-0.082422,51.516154,51.515631,-0.132328
-0.103137,51.506692,51.517075,-0.086685
-0.020467,51.513757,51.50623,-0.02296
-0.06797,51.504904,51.504749,-0.057544
-0.155442,51.474376,51.499806,-0.176415
-0.129698,51.500703,51.474665,-0.183165
-0.126874,51.47787,51.500703,-0.129698
-0.164393,51.516517,51.515418,-0.09885
-0.228188,51.494499,51.514746,-0.165164
-0.138019,51.524438,51.528302,-0.144466
-0.183165,51.474665,51.488226,-0.135635
-0.126994,51.470732,51.491884,-0.125674
-0.169774,51.519968,51.499806,-0.176415
-0.01051,51.54094,51.518154,-0.062697
-0.200838,51.514311,51.509353,-0.196422
-0.18921,51.477276,51.494412,-0.173881
-0.193764,51.508605,51.502953,-0.158456
-0.163041,51.470538,51.485917,-0.124469
-0.109914,51.531666,51.513103,-0.131213
-0.089446,51.497382,51.503493,-0.07962
-0.123616,51.529943,51.51908,-0.124678
-0.089446,51.497382,51.503493,-0.07962
-0.039264,51.521564,51.532091,-0.06142
-0.19024,51.515529,51.515953,-0.169249
-0.193068,51.500397,51.494347,-0.215804
-0.078869,51.521113,51.524526,-0.079248
-0.168917,51.497056,51.507326,-0.145827
-0.144664,51.538071,51.501432,-0.178656
-0.066078,51.514924,51.509303,-0.025996
-0.10454,51.505461,51.511891,-0.107349
-0.205284,51.496712,51.500241,-0.15934
-0.086685,51.517075,51.506725,-0.098807
-0.190346,51.46822,51.460951,-0.200667
-0.122502,51.523951,51.506543,-0.123179
-0.156166,51.518913,51.515308,-0.147203
-0.124121,51.523418,51.528833,-0.13225
-0.204815,51.484386,51.499806,-0.176415
-0.144083,51.525595,51.522511,-0.162298
-0.060291,51.535716,51.522617,-0.071653
-0.135188,51.525227,51.523673,-0.128377
-0.215808,51.503802,51.501364,-0.191462
-0.0786,51.500647,51.515059,-0.105344
-0.158456,51.502953,51.510048,-0.138846
-0.071653,51.522617,51.517475,-0.075855
-0.075885,51.536585,51.53356,-0.09315
-0.165842,51.522029,51.520205,-0.174593
-0.159237,51.501855,51.496863,-0.142943
-0.155442,51.474376,51.489975,-0.132845
-0.066035,51.531864,51.520841,-0.09734
-0.170704,51.519943,51.514759,-0.148105
-0.10548,51.532199,51.50777,-0.130699
-0.110889,51.495718,51.505817,-0.100186
-0.126021,51.508103,51.512529,-0.115163
-0.16716,51.47518,51.499428,-0.179702
-0.09294,51.511553,51.520962,-0.085634
-0.126874,51.47787,51.500703,-0.129698
-0.113864,51.504027,51.505817,-0.100186
-0.143495,51.509992,51.514577,-0.158264
-0.157183,51.52026,51.515631,-0.132328
-0.17977,51.51348,51.517703,-0.154106
-0.209121,51.491026,51.514767,-0.225787
-0.202608,51.51632,51.504627,-0.091773
-0.119643,51.511756,51.523673,-0.128377
-0.098497,51.503688,51.51795,-0.108657
-0.08974,51.500823,51.511246,-0.093051
-0.18377,51.5171,51.525269,-0.163795
-0.149186,51.490491,51.499806,-0.176415
-0.108068,51.527842,51.520715,-0.145211
-0.133952,51.536264,51.52168,-0.130431
-0.069543,51.525645,51.516468,-0.079684
-0.130458,51.494816,51.510919,-0.151126
-0.166878,51.488023,51.509462,-0.124749
-0.212607,51.460792,51.492636,-0.234094
-0.144132,51.493204,51.480898,-0.183853
-0.076341,51.534464,51.530515,-0.106408
-0.109025,51.534408,51.526717,-0.104298
-0.190393,51.490163,51.533019,-0.139174
-0.138853,51.541603,51.536922,-0.150181
-0.165842,51.522029,51.539957,-0.145246
-0.079201,51.537277,51.534474,-0.122203
-0.074754,51.523648,51.529154,-0.093421
-0.187842,51.509908,51.50274,-0.149569
-0.221791,51.49968,51.487964,-0.161765
-0.074754,51.523648,51.529154,-0.093421
-0.200667,51.460951,51.497622,-0.125978
-0.068856,51.521776,51.51795,-0.108657
-0.160854,51.535892,51.500703,-0.129698
-0.188098,51.517919,51.513735,-0.193487
-0.087459,51.528673,51.508622,-0.065006
-0.21819,51.511486,51.496712,-0.205284
-0.113864,51.504027,51.504627,-0.091773
-0.159169,51.475153,51.51217,-0.150481
-0.060291,51.535716,51.51563,-0.049067
-0.19096,51.51244,51.511756,-0.119643
-0.164786,51.477292,51.490083,-0.162418
-0.037366,51.534137,51.508447,-0.055167
-0.17977,51.51348,51.499412,-0.152317
-0.009205,51.489096,51.518369,-0.043371
-0.108068,51.527842,51.516226,-0.124826
-0.078655,51.503127,51.504043,-0.105312
-0.194116,51.479932,51.487196,-0.179369
-0.116279,51.524564,51.522853,-0.099994
-0.149569,51.50274,51.504627,-0.091773
-0.066035,51.531864,51.52568,-0.055312
-0.042744,51.530326,51.515631,-0.132328
-0.070329,51.539083,51.53385,-0.06992
-0.162298,51.522511,51.512529,-0.115163
-0.122492,51.486343,51.498241,-0.117495
-0.129925,51.493072,51.503688,-0.098497
-0.083353,51.529537,51.511594,-0.077121
-0.116688,51.520596,51.529943,-0.123616
-0.07962,51.503493,51.514759,-0.148105
-0.126021,51.508103,51.5212,-0.208888
-0.055656,51.514222,51.522954,-0.094934
-0.191351,51.513489,51.497056,-0.168917
-0.120973,51.530059,51.525542,-0.138231
-0.229116,51.492084,51.48357,-0.202038
-0.159169,51.475153,51.491884,-0.125674
-0.106323,51.490757,51.51795,-0.108657
-0.162298,51.522511,51.52352,-0.10834
-0.138089,51.484839,51.477684,-0.170329
-0.162727,51.489932,51.501391,-0.205991
-0.087262,51.506304,51.514619,-0.137841
-0.062546,51.535678,51.526293,-0.073955
-0.187842,51.509908,51.50274,-0.149569
-0.069542,51.512363,51.497382,-0.089446
-0.124469,51.485917,51.498241,-0.117495
-0.10997,51.529163,51.504044,-0.104778
-0.120718,51.511968,51.516154,-0.082422
-0.055167,51.508447,51.515208,-0.117863
-0.178433,51.492479,51.483911,-0.197609
-0.103604,51.517334,51.525726,-0.088486
-0.225787,51.514767,51.501026,-0.180246
-0.155442,51.474376,51.485917,-0.124469
-0.145393,51.542138,51.520596,-0.116688
-0.108068,51.527842,51.520858,-0.089887
-0.109025,51.534408,51.514225,-0.08066
-0.087459,51.528673,51.508446,-0.131961
-0.221791,51.49968,51.499806,-0.176415
-0.126994,51.470732,51.499075,-0.085666
-0.19096,51.51244,51.495898,-0.173009
-0.126874,51.47787,51.51795,-0.108657
-0.06555,51.528681,51.529163,-0.10997
-0.114605,51.495656,51.495592,-0.179077
-0.124469,51.485917,51.471433,-0.12367
-0.037366,51.534137,51.534042,-0.086379
-0.205535,51.507481,51.511624,-0.205921
-0.13225,51.528833,51.53356,-0.09315
-0.183165,51.474665,51.493967,-0.178732
-0.111606,51.505569,51.515059,-0.105344
-0.217995,51.487285,51.495592,-0.179077
-0.125978,51.497622,51.511891,-0.107349
-0.167894,51.493184,51.493631,-0.190603
-0.191933,51.495866,51.490217,-0.215087
-0.112432,51.526599,51.52326,-0.104708
-0.139159,51.533379,51.520994,-0.139016
-0.133952,51.536264,51.51795,-0.108657
-0.101536,51.49217,51.477839,-0.116493
-0.139174,51.533019,51.516118,-0.128585
-0.083632,51.502153,51.507131,-0.06691
-0.114934,51.49288,51.488852,-0.105593
-0.065006,51.508622,51.515418,-0.09885
-0.056667,51.511542,51.510484,-0.082989
-0.228188,51.494499,51.501026,-0.180246
-0.10044,51.498898,51.490491,-0.149186
-0.11934,51.531066,51.530344,-0.100168
-0.216305,51.483356,51.478939,-0.208485
-0.221791,51.49968,51.495592,-0.179077
-0.123509,51.52625,51.51501,-0.112753
-0.165842,51.522029,51.515059,-0.105344
-0.015578,51.52512,51.501732,-0.100292
-0.028155,51.533283,51.527058,-0.025296
-0.123616,51.529943,51.517606,-0.121328
-0.192404,51.496481,51.520253,-0.141327
-0.190393,51.490163,51.49313,-0.156876
-0.055656,51.514222,51.521113,-0.078869
-0.082422,51.516154,51.517606,-0.121328
-0.160854,51.535892,51.528302,-0.144466
-0.10454,51.505461,51.515059,-0.105344
-0.056667,51.511542,51.512363,-0.069542
-0.064094,51.513074,51.509943,-0.117619
-0.1844,51.502042,51.493631,-0.190603
-0.117619,51.509943,51.512484,-0.099141
-0.19096,51.51244,51.499428,-0.179702
-0.149186,51.490491,51.514105,-0.147301
-0.087262,51.506304,51.509301,-0.084985
-0.100791,51.518218,51.506613,-0.142844
-0.14326,51.541007,51.514577,-0.158264
-0.11548,51.528915,51.515937,-0.111778
-0.115533,51.504942,51.509786,-0.068161
-0.179592,51.525575,51.533043,-0.172528
-0.170329,51.477684,51.496753,-0.138733
-0.145211,51.520715,51.5293,-0.128279
-0.147624,51.49395,51.512911,-0.153645
-0.210279,51.468814,51.468819,-0.184318
-0.139016,51.520994,51.516277,-0.118272
-0.0801,51.52959,51.516154,-0.082422
-0.081608,51.497855,51.490757,-0.106323
-0.088542,51.527025,51.51795,-0.108657
-0.075578,51.52127,51.528246,-0.101026
-0.183118,51.515607,51.514311,-0.200838
-0.115533,51.504942,51.500703,-0.129698
-0.104298,51.526717,51.527025,-0.088542
-0.157183,51.52026,51.509639,-0.13151
-0.192369,51.491593,51.499428,-0.179702
-0.130504,51.526838,51.500703,-0.129698
-0.200838,51.514311,51.518913,-0.156166
-0.077121,51.511594,51.501444,-0.110699
-0.190603,51.493631,51.494347,-0.215804
-0.116625,51.486965,51.488105,-0.110121
-0.152248,51.467185,51.518218,-0.100791
-0.111435,51.48894,51.486343,-0.122492
-0.123258,51.476149,51.472509,-0.122831
-0.096496,51.517821,51.498125,-0.132102
-0.099994,51.522853,51.528187,-0.075375
-0.208565,51.515108,51.485121,-0.174971
-0.150481,51.51217,51.523346,-0.120202
-0.069542,51.512363,51.524696,-0.084439
-0.205991,51.501391,51.485587,-0.18119
-0.123616,51.529943,51.518218,-0.100791
-0.116542,51.504636,51.509639,-0.13151
-0.089782,51.53089,51.509639,-0.13151
-0.059091,51.528692,51.518154,-0.062697
-0.176267,51.472876,51.497924,-0.183834
-0.08299,51.53213,51.524696,-0.084439
-0.1844,51.502042,51.498884,-0.165471
-0.022793,51.497304,51.50623,-0.02296
-0.219346,51.482944,51.485743,-0.223616
-0.120973,51.530059,51.505461,-0.10454
-0.13225,51.528833,51.515208,-0.117863
-0.091773,51.504627,51.515937,-0.111778
-0.18697,51.51616,51.501026,-0.180246
-0.18267,51.494185,51.487196,-0.179369
-0.187427,51.460864,51.464894,-0.173029
-0.077121,51.511594,51.517606,-0.121328
-0.17977,51.51348,51.498865,-0.137424
-0.143613,51.523518,51.519167,-0.147983
-0.226606,51.488108,51.483732,-0.223852
-0.139625,51.490962,51.498865,-0.137424
-0.123616,51.529943,51.511897,-0.137043
-0.116911,51.490867,51.500089,-0.116628
-0.141423,51.514499,51.511968,-0.120718
-0.041378,51.522507,51.519064,-0.059642
-0.225787,51.514767,51.499806,-0.176415
-0.085603,51.53095,51.53095,-0.078505
-0.118256,51.47659,51.502279,-0.074189
-0.06691,51.507131,51.511594,-0.077121
-0.179668,51.511654,51.525893,-0.090847
-0.149004,51.485821,51.512484,-0.099141
-0.139625,51.490962,51.498865,-0.137424
-0.116279,51.524564,51.51795,-0.108657
-0.112824,51.503791,51.494816,-0.130458
-0.125979,51.526357,51.505461,-0.10454
-0.104298,51.526717,51.51795,-0.108657
-0.113656,51.505354,51.509301,-0.084985
-0.104708,51.52326,51.515631,-0.132328
-0.099489,51.524868,51.502279,-0.074189
-0.094475,51.521747,51.541603,-0.138853
-0.132224,51.49206,51.496753,-0.138733
-0.09294,51.511553,51.506767,-0.123702
-0.17977,51.51348,51.494347,-0.215804
-0.123616,51.529943,51.52352,-0.10834
-0.21985,51.493267,51.4961,-0.208158
-0.170329,51.477684,51.469161,-0.174485
-0.183834,51.497924,51.512276,-0.157436
-0.123616,51.529943,51.51908,-0.124678
-0.075885,51.536585,51.535678,-0.062546
-0.112432,51.526599,51.500694,-0.094524
-0.056667,51.511542,51.526008,-0.096317
-0.211455,51.497608,51.493267,-0.21985
-0.19617,51.490853,51.500397,-0.193068
-0.150666,51.506864,51.494412,-0.173881
-0.075885,51.536585,51.51477,-0.122219
-0.111606,51.505569,51.523648,-0.074754
-0.025996,51.509303,51.509943,-0.117619
-0.141812,51.469259,51.510919,-0.151126
-0.185296,51.495362,51.499428,-0.179702
-0.15352,51.503117,51.501594,-0.222293
-0.122831,51.472509,51.49652,-0.101384
-0.118295,51.52728,51.520253,-0.141327
-0.15785,51.471095,51.464894,-0.173029
-0.062697,51.518154,51.530326,-0.042744
-0.099981,51.532661,51.528833,-0.13225
-0.126021,51.508103,51.520715,-0.145211
-0.147624,51.49395,51.489716,-0.170194
-0.16716,51.47518,51.509639,-0.13151
-0.163667,51.520331,51.514577,-0.158264
-0.123179,51.506543,51.512515,-0.133201
-0.205284,51.496712,51.475142,-0.187278
-0.100168,51.530344,51.524438,-0.138019
-0.183165,51.474665,51.497924,-0.183834
-0.204764,51.519042,51.501432,-0.178656
-0.19096,51.51244,51.516814,-0.151926
-0.183118,51.515607,51.506613,-0.142844
-0.170279,51.506451,51.509462,-0.124749
-0.131773,51.506633,51.491884,-0.125674
-0.127575,51.495805,51.500703,-0.129698
-0.151126,51.510919,51.523518,-0.143613
-0.14326,51.541007,51.51953,-0.135777
-0.075885,51.536585,51.519435,-0.119123
-0.090847,51.525893,51.536264,-0.133952
-0.113134,51.483145,51.500647,-0.0786
-0.057544,51.504749,51.507131,-0.06691
-0.068161,51.509786,51.529154,-0.093421
-0.085814,51.495061,51.504627,-0.091773
-0.0786,51.500647,51.493978,-0.127554
-0.211358,51.510101,51.535892,-0.160854
-0.055894,51.528936,51.52836,-0.104724
-0.085603,51.53095,51.53095,-0.078505
-0.08299,51.53213,51.528673,-0.087459
-0.106237,51.507244,51.505044,-0.115851
-0.057159,51.511088,51.524696,-0.084439
-0.110699,51.501444,51.507244,-0.106237
-0.140947,51.49616,51.508446,-0.131961
-0.121394,51.493699,51.504627,-0.091773
-0.110683,51.484788,51.494816,-0.130458
-0.056667,51.511542,51.509786,-0.068161
-0.139159,51.533379,51.513103,-0.131213
-0.120202,51.523346,51.501715,-0.179854
-0.13225,51.528833,51.51601,-0.0985
-0.18377,51.5171,51.51795,-0.108657
-0.093051,51.511246,51.522264,-0.114079
-0.174653,51.527294,51.525227,-0.135188
-0.223616,51.485743,51.495592,-0.179077
-0.124749,51.509462,51.525227,-0.135188
-0.112432,51.526599,51.498241,-0.117495
-0.21819,51.511486,51.501364,-0.191462
-0.102208,51.526153,51.523951,-0.122502
-0.079248,51.524526,51.51838,-0.073438
-0.142844,51.506613,51.501026,-0.180246
-0.104193,51.49605,51.51397,-0.09294
-0.170329,51.477684,51.470538,-0.163041
-0.007542,51.493381,51.50357,-0.020068
-0.125078,51.534667,51.52836,-0.104724
-0.176267,51.472876,51.466633,-0.169821
-0.06992,51.53385,51.519435,-0.119123
-0.129698,51.500703,51.512529,-0.115163
-0.08299,51.53213,51.528673,-0.087459
-0.129925,51.493072,51.504043,-0.105312
-0.059642,51.519064,51.514225,-0.08066
-0.129925,51.493072,51.493573,-0.139956
-0.13225,51.528833,51.500889,-0.083159
-0.21555,51.463211,51.509224,-0.216016
-0.08066,51.514225,51.506304,-0.087262
-0.122299,51.530199,51.522264,-0.114079
-0.129925,51.493072,51.51477,-0.122219
-0.154701,51.520583,51.51678,-0.175488
-0.156876,51.49313,51.479573,-0.179038
-0.119123,51.519435,51.530059,-0.120973
-0.042744,51.530326,51.5156,-0.070056
-0.09294,51.51397,51.525726,-0.088486
-0.179854,51.501715,51.51809,-0.163609
-0.092921,51.494436,51.514499,-0.141423
-0.179592,51.525575,51.513684,-0.13558
-0.179135,51.516417,51.533379,-0.139159
